NlmUniqueID	embargo	sherpa_id	embargo_published_version	embargo_accepted_version	oa_status
7907612	12	4750		12.0	green
7908181	12	8133		12.0	green
7908221	0	9450		0.0	green
7908424	12	4784		12.0	green
7909010	12	1342		12.0	green
7909167	0	24773		0.0	green
7909235	12	28656		12.0	green
7909485	0	18990	0.0	0.0	green
7909578	12	12553		12.0	green
7909584	0	12224		0.0	green
7909593	12	951		12.0	green
7909660	0	8958	0.0	12.0	green
7909766	0	1901		0.0	green
7909914	24	1328		24.0	green
7910006	12	16934		12.0	green
7910017	0	8833	0.0	12.0	green
7910653	12	317		12.0	green
7910703	12	318		12.0	green
7910920	12	7090		12.0	green
7910948	12	24374		12.0	green
7911005	0	8939	0.0	12.0	green
7911226	12	3708		12.0	green
7911385	12	16060		12.0	green
7911509	12	15646		12.0	green
8000029	12	4727		12.0	green
8000036	12	11813		12.0	green
8000128	12	5320		12.0	green
8000150	12	10328		12.0	green
8000151	12	5651		12.0	green
8000462	12	7851		12.0	green
8001906	12	14103		12.0	green
8002646	12	3182		12.0	green
8002742	12	12868		12.0	green
8002823	12	10843		12.0	green
8002867	12	1013		12.0	green
8003002	0	6226	0.0	12.0	green
8003052	12	25990		12.0	green
8003538	12	16401		12.0	green
8003603	12	12601		12.0	green
8003708	0	10301		0.0	green
8003761	12	16580		12.0	green
8003807	12	18455		12.0	green
8003849	12	16407		12.0	green
8004854	12	3179		12.0	green
8004872	12	12474		12.0	green
8004904	12	7908		12.0	green
8004942	0	9148		0.0	green
8004944	12	840		12.0	green
8004996	12	7692		12.0	green
8005433	0	8873	0.0	12.0	green
8005585	0	8785	0.0	12.0	green
8005839	12	14150		12.0	green
8006226	12	15129		12.0	green
8006258	12	32836	12.0	12.0	green
8006263	12	325		12.0	green
8006298	12	14325		12.0	green
8006324	12	15511		12.0	green
8006349	12	17128		12.0	green
8006373	12	9927		12.0	green
8006431	0	11701	0.0		green
8006508	0	8343		0.0	green
8006808	12	11123		12.0	green
8006933	0	8839	0.0	12.0	green
8006959	12	12841		12.0	green
8007161	12	6886		12.0	green
8007166	12	4783		12.0	green
8007168	12	13899		12.0	green
8007859	24	13978		24.0	green
8008051	12	16135		12.0	green
8008055	12	249		12.0	green
8008281	12	13818		12.0	green
8008349	12	10715		12.0	green
8008690	12	17120		12.0	green
8009022	12	4892		12.0	green
8010936	12	16924		12.0	green
8010948	12	24528		12.0	green
8100174	12	4752		12.0	green
8100316	12	13691		12.0	green
8100437	12	12876		12.0	green
8100520	12	12590		12.0	green
8100625	0	29612	0.0	0.0	green
8100809	12	14862		12.0	green
8101110	12	4672		12.0	green
8101187	12	10719		12.0	green
8101294	12	5293		12.0	green
8101368	12	13920		12.0	green
8102137	12	11960		12.0	green
8102140	0	14136	6.0	0.0	green
8102797	0	15032	0.0	0.0	green
8102988	0	14994	0.0	0.0	green
8103046	12	10909		12.0	green
8103137	12	10798		12.0	green
8103150	12	15189		12.0	green
8103156	12	15865		12.0	green
8103755	12	15243		12.0	green
8104312	12	789		12.0	green
8104825	0	22131	0.0	12.0	green
8105511	0	8976		0.0	green
8105533	12	18404		12.0	green
8105534	12	18409		12.0	green
8106337	12	10413		12.0	green
8106411	12	13235		12.0	green
8106454	12	917		12.0	green
8106540	12	7552		12.0	green
8108529	12	21747		12.0	green
8108948	0	8940	0.0	12.0	green
8108949	12	4690		12.0	green
8109053	0	8858	0.0	12.0	green
8109073	0	9385		0.0	green
8109087	12	6224		12.0	green
8109120	12	975		12.0	green
8109361	0	8972		0.0	green
8109495	12	7486		12.0	green
8109496	0	8836	0.0	12.0	green
8109498	12	14022		12.0	green
8109699	12	10585		12.0	green
8109958	12	1389		12.0	green
8109978	24	6958		24.0	green
8110074	0	7204		0.0	green
8110075	12	4726		12.0	green
8110297	12	10725		12.0	green
8110298	12	4827		12.0	green
8111104	12	16203		12.0	green
8111117	24	15169		24.0	green
8111226	12	14766		12.0	green
8111305	12	27407		12.0	green
8111343	12	10727		12.0	green
8111384	12	17473		12.0	green
8112473	12	4757		12.0	green
8112566	0	3995		0.0	green
8113214	12	15930		12.0	green
8113536	12	18901		12.0	green
8200291	12	12554		12.0	green
8200709	12	13016		12.0	green
8200710	0	6449	0.0	0.0	green
8200911	12	4265		12.0	green
8201017	0	8882	0.0	12.0	green
8203334	12	10627		12.0	green
8204468	12	13852		12.0	green
8204476	12	1682		12.0	green
8204531	12	13334		12.0	green
8205036	12	15947		12.0	green
8205248	12	8001		12.0	green
8205768	12	13863		12.0	green
8206428	12	4785		12.0	green
8206885	12	8218		12.0	green
8207483	12	4629		12.0	green
8207540	0	3493		0.0	green
8208561	12	11763		12.0	green
8208627	12	3523		12.0	green
8208664	6	1641		6.0	green
8208839	12	16009		12.0	green
8210638	12	4996		12.0	green
8211469	12	11953		12.0	green
8211489	6	8782		6.0	green
8211523	0	3459		0.0	green
8211545	0	8856	0.0	12.0	green
8211546	12	12930		12.0	green
8211547	12	33204		12.0	green
8211617	12	15516		12.0	green
8213295	0	28928	0.0	0.0	green
8214119	12	18881		12.0	green
8214379	12	12425		12.0	green
8214381	0	7667		0.0	green
8214845	0	8813	0.0	12.0	green
8214883	12	16036		12.0	green
8214983	12	11410		12.0	green
8215016	12	7571		12.0	green
8215850	12	11878		12.0	green
8216186	0	8749	0.0	12.0	green
8216305	12	13889		12.0	green
8216840	12	4781		12.0	green
8217190	12	251		12.0	green
8217463	12	12938		12.0	green
8218014	12	12475		12.0	green
8218602	0	8443		0.0	green
8218700	0	9029		0.0	green
8219208	0	5850		0.0	green
8219232	12	4796		12.0	green
8219243	0	8889	0.0	12.0	green
8219565	12	4766		12.0	green
8219702	12	15187		12.0	green
8300127	18	16925		18.0	green
8300331	12	4737		12.0	green
8300869	12	5051		12.0	green
8300886	12	4762		12.0	green
8301221	12	969		12.0	green
8301365	12	13747		12.0	green
8302042	12	14549		12.0	green
8302411	0	3406		0.0	green
8302490	12	6518		12.0	green
8302501	0	35496	6.0	0.0	green
8302815	12	10803		12.0	green
8302946	12	13950		12.0	green
8303003	0	39681	0.0		green
8303205	12	31827		12.0	green
8303326	12	13906		12.0	green
8303331	12	16549		12.0	green
8303541	0	30422	0.0	0.0	green
8303585	12	10873		12.0	green
8305839	12	10407		12.0	green
8305874	12	3714		12.0	green
8305899	12	12859		12.0	green
8306133	12	12461		12.0	green
8306485	18	5305		18.0	green
8306569	0	22308		0.0	green
8306785	0	34747	0.0	0.0	green
8306882	0	8842	0.0	12.0	green
8306883	12	14007		12.0	green
8307154	12	775		12.0	green
8307156	12	16540		12.0	green
8307268	12	7457		12.0	green
8307716	12	8279		12.0	green
8308022	12	18406		12.0	green
8308647	0	2615	0.0	0.0	green
8308648	0	944	0.0	0.0	green
8308958	12	12521		12.0	green
8309140	0	940	0.0	0.0	green
8309230	12	13902		12.0	green
8309330	12	17375		12.0	green
8309333	12	14962		12.0	green
8309335	12	15686		12.0	green
8309336	12	14071		12.0	green
8309337	12	5720		12.0	green
8309346	0	8600		0.0	green
8309603	12	15536		12.0	green
8309633	12	3190		12.0	green
8309850	0	3465		0.0	green
8309883	12	965		12.0	green
8309919	0	8917	0.0	12.0	green
8309942	12	4725		12.0	green
8310684	12	1335		12.0	green
8310780	0	3490		0.0	green
8310903	12	23054		12.0	green
8401537	0	9045		0.0	green
8402040	0	8978		0.0	green
8402693	0	32208	0.0	12.0	green
8402938	12	10721		12.0	green
8403708	12	15500		12.0	green
8404176	12	23484		12.0	green
8404726	12	6909		12.0	green
8404861	12	464		12.0	green
8405037	0	1949		0.0	green
8405117	12	10731		12.0	green
8405212	12	10703		12.0	green
8405235	12	13738		12.0	green
8405303	12	10710		12.0	green
8405364	12	5753		12.0	green
8405628	12	14134		12.0	green
8406214	12	12608		12.0	green
8406280	12	17118		12.0	green
8406376	0	2094		0.0	green
8406412	12	16861		12.0	green
8406473	12	937		12.0	green
8406521	12	16628		12.0	green
8406611	12	15674		12.0	green
8406612	12	7841		12.0	green
8406671	12	4874		12.0	green
8406799	12	15223		12.0	green
8407192	12	17138		12.0	green
8407742	12	3223		12.0	green
8408032	12	10506		12.0	green
8408548	12	837		12.0	green
8409340	12	1736		12.0	green
8409413	12	7957		12.0	green
8409431	12	16828		12.0	green
8409436	12	16662		12.0	green
8409486	0	8899	0.0	12.0	green
8409922	0	13040	0.0	0.0	green
8409970	12	28181		12.0	green
8410622	18	13958		18.0	green
8410979	12	16853		12.0	green
8411341	12	5536		12.0	green
8411543	12	5304		12.0	green
8411711	0	8788	0.0	12.0	green
8411723	12	13856		12.0	green
8411743	0	8831	0.0	12.0	green
8411889	12	1204		12.0	green
8411927	12	13783		12.0	green
8412174	12	12951		12.0	green
8412297	12	18279		12.0	green
8412849	12	12565		12.0	green
8413200	12	8060		12.0	green
8500246	12	15852		12.0	green
8500513	12	934		12.0	green
8500749	12	16552		12.0	green
8500858	12	7645		12.0	green
8500875	12	330		12.0	green
8500909	12	14116		12.0	green
8501362	12	810		12.0	green
8501389	6	32802		6.0	green
8501420	12	3597		12.0	green
8501455	0	1377	0.0	0.0	green
8501498	12	15236		12.0	green
8501752	12	13817		12.0	green
8501808	0	8999		0.0	green
8501884	6	24212		6.0	green
8501885	12	16251		12.0	green
8502170	12	1212		12.0	green
8502262	12	4824		12.0	green
8502311	12	10545		12.0	green
8502408	12	18026		12.0	green
8502536	12	23791		12.0	green
8502670	12	10812		12.0	green
8503123	12	15920		12.0	green
8503227	12	7884		12.0	green
8503885	12	1775		12.0	green
8503886	12	13959		12.0	green
8503921	12	33051		12.0	green
8504048	12	16737		12.0	green
8504356	12	4765		12.0	green
8504412	12	11891		12.0	green
8504574	12	767		12.0	green
8504629	12	897		12.0	green
8504688	12	4829		12.0	green
8504689	12	16559		12.0	green
8505177	12	785		12.0	green
8505191	12	16882		12.0	green
8505245	12	13900		12.0	green
8506292	12	3083		12.0	green
8506498	12	4733		12.0	green
8506513	12	12500		12.0	green
8506639	12	13015		12.0	green
8506708	0	8835	0.0	12.0	green
8506709	0	9292		0.0	green
8506887	0	8760	0.0	12.0	green
8506890	12	5151		12.0	green
8506895	12	13851		12.0	green
8506960	12	19499	12.0		green
8507085	12	23059		12.0	green
8507355	0	1980	0.0		green
8507389	0	8945	0.0	12.0	green
8507436	12	11791		12.0	green
8507560	0	8904	0.0	12.0	green
8507720	12	4759		12.0	green
8508040	12	13694		12.0	green
8508062	12	13371		12.0	green
8508113	6	1601		6.0	green
8508119	12	12540		12.0	green
8508122	12	3761		12.0	green
8508176	12	19328		12.0	green
8508183	12	16538		12.0	green
8508335	12	15543		12.0	green
8508350	12	15706		12.0	green
8508395	0	903	0.0	0.0	green
8508431	0	8897	0.0	12.0	green
8510094	12	6923		12.0	green
8510246	0	13071	0.0	12.0	green
8510274	12	24932		12.0	green
8510280	12	23831		12.0	green
8510415	12	4773		12.0	green
8510590	12	13909		12.0	green
8510679	0	997	0.0	0.0	green
8510851	12	14547		12.0	green
8510930	12	16719		12.0	green
8511078	0	28304	0.0		green
8511159	12	3548		12.0	green
8511187	12	14582		12.0	green
8511258	12	17367		12.0	green
8511298	12	4789		12.0	green
8511379	12	16720		12.0	green
8511904	12	4852		12.0	green
8511905	12	4854		12.0	green
8601127	12	12864		12.0	green
8602702	0	9549		0.0	green
8603310	12	17363		12.0	green
8603469	12	16679		12.0	green
8603596	0	8849	0.0	12.0	green
8603766	12	4751		12.0	green
8604127	0	1808	0.0	0.0	green
8604171	0	13799	0.0	12.0	green
8604974	12	4756		12.0	green
8605704	12	3615		12.0	green
8605731	12	15794		12.0	green
8605732	12	7880		12.0	green
8605825	12	7580		12.0	green
8605826	12	12598		12.0	green
8605834	12	13085		12.0	green
8605836	12	14067		12.0	green
8606068	0	10123		0.0	green
8606160	0	8865	0.0	12.0	green
8606191	12	11392		12.0	green
8606502	0	9235		0.0	green
8606714	0	9254		0.0	green
8606733	12	9401		12.0	green
8607003	12	16004		12.0	green
8607378	12	6979		12.0	green
8607529	12	4786		12.0	green
8607637	12	7591		12.0	green
8607899	12	8031		12.0	green
8607908	12	13835		12.0	green
8607909	12	3732		12.0	green
8608029	12	16233		12.0	green
8608087	0	8756	0.0	12.0	green
8608459	12	332		12.0	green
8608542	0	8901	0.0	12.0	green
8609061	0	8811	0.0	12.0	green
8609169	12	8153		12.0	green
8609465	12	15034		12.0	green
8609491	12	38923		12.0	green
8610224	12	10551		12.0	green
8610241	12	3707		12.0	green
8610343	12	14341		12.0	green
8610344	0	9303		0.0	green
8610345	0	35452		0.0	green
8610370	12	16394		12.0	green
8610391	12	16141		12.0	green
8610614	12	333		12.0	green
8610640	12	1123		12.0	green
8610642	12	4780		12.0	green
8610759	12	1002		12.0	green
8610856	12	17341		12.0	green
8611087	12	15652		12.0	green
8611515	12	17221		12.0	green
8611864	12	16365		12.0	green
8611877	12	15502		12.0	green
8700115	0	9240		0.0	green
8700164	12	971		12.0	green
8700166	0	9409		0.0	green
8700181	12	13910		12.0	green
8700903	0	4151	0.0	0.0	green
8700909	12	14386		12.0	green
8700910	0	9304		0.0	green
8701128	0	980	0.0	0.0	green
8701186	0	8998		0.0	green
8701199	12	1346		12.0	green
8701671	0	12245		0.0	green
8701680	0	10305		0.0	green
8701709	12	14831		12.0	green
8701744	12	14668	12.0	12.0	green
8701858	0	8957	0.0	12.0	green
8702038	12	1206		12.0	green
8702105	0	8803	0.0	12.0	green
8702459	6	24276		6.0	green
8702539	12	7458		12.0	green
8702552	0	8950	0.0	12.0	green
8703089	12	16834		12.0	green
8703442	12	7631		12.0	green
8703515	12	13776		12.0	green
8703516	0	8829	0.0	12.0	green
8703518	0	13578	0.0	0.0	green
8703571	12	8149		12.0	green
8703737	0	1568	0.0	0.0	green
8703941	12	10584		12.0	green
8703985	12	11865		12.0	green
8703986	6	3985		6.0	green
8704308	12	7041		12.0	green
8704309	12	13837		12.0	green
8704517	12	8752		12.0	green
8704544	0	10137		0.0	green
8704565	12	14121		12.0	green
8704771	0	8710	0.0	12.0	green
8704773	12	10552		12.0	green
8704792	24	132		24.0	green
8704895	6	24213		6.0	green
8704926	0	11642		0.0	green
8706123	0	6779		0.0	green
8706257	12	4771		12.0	green
8706300	12	24249		12.0	green
8706402	12	1380		12.0	green
8706645	12	1739		12.0	green
8706896	6	2218		6.0	green
8707234	12	81		12.0	green
8707812	12	1379		12.0	green
8708093	12	4819		12.0	green
8708475	12	17481		12.0	green
8708534	12	4732		12.0	green
8708538	0	6432		0.0	green
8708558	12	15166		12.0	green
8708560	0	1542		0.0	green
8708660	0	15926	0.0	0.0	green
8708682	12	2520		12.0	green
8708728	12	8150		12.0	green
8709027	12	4848		12.0	green
8709065	12	754		12.0	green
8709115	0	8745	0.0	12.0	green
8709159	12	28952		12.0	green
8709376	0	1308		0.0	green
8709473	12	4779		12.0	green
8709498	0	9294		0.0	green
8709538	12	16088		12.0	green
8709551	12	4800		12.0	green
8709735	12	3218		12.0	green
8709751	12	15134		12.0	green
8709766	12	7117		12.0	green
8709782	12	16082		12.0	green
8710131	18	13774		18.0	green
8710213	12	7852		12.0	green
8710219	0	8709	0.0	12.0	green
8710240	12	11857		12.0	green
8710358	12	808		12.0	green
8710375	12	1202		12.0	green
8710411	12	13944		12.0	green
8710425	12	14377		12.0	green
8710523	12	1732		12.0	green
8710629	12	7472		12.0	green
8710631	0	4190	0.0	0.0	green
8710716	0	22064	0.0	0.0	green
8710980	0	22145		0.0	green
8711016	12	19511	12.0		green
8711562	6	24216		6.0	green
8711660	6	12803	6.0		green
8712028	12	7106		12.0	green
8712158	12	4710		12.0	green
8712220	12	16402		12.0	green
8712260	12	913		12.0	green
8712262	12	3225		12.0	green
8712301	0	42403	0.0	0.0	green
8712411	0	11485	0.0	0.0	green
8800054	12	809		12.0	green
8800104	12	4767		12.0	green
8800109	12	13853		12.0	green
8800135	0	11297	0.0	0.0	green
8800150	12	898		12.0	green
8800478	12	12478		12.0	green
8800535	0	13525		0.0	green
8800764	12	5615		12.0	green
8800805	12	12491		12.0	green
8801277	0	1800		0.0	green
8801383	12	13811		12.0	green
8801384	0	13890	0.0	0.0	green
8801387	0	8860	0.0	12.0	green
8801388	12	14128		12.0	green
8801552	0	1486		0.0	green
8802181	0	9068		0.0	green
8802265	0	19200		0.0	green
8802365	12	7560		12.0	green
8802622	12	811		12.0	green
8802712	12	16546		12.0	green
8802730	12	16579		12.0	green
8802734	0	3510		0.0	green
8803400	12	7605		12.0	green
8803460	0	11		0.0	green
8803554	12	15769		12.0	green
8803591	12	16089		12.0	green
8803676	12	1621		12.0	green
8803677	0	8714	0.0	12.0	green
8803967	12	16389		12.0	green
8804069	12	21433		12.0	green
8804070	6	1638		6.0	green
8804099	6	28400		6.0	green
8804206	12	3763		12.0	green
8804207	12	16849		12.0	green
8804264	12	15284		12.0	green
8804297	12	7962		12.0	green
8804358	12	8228		12.0	green
8804364	12	4849		12.0	green
8804476	12	12533		12.0	green
8804508	12	4777		12.0	green
8804532	12	15544		12.0	green
8804703	12	13795		12.0	green
8804966	12	12835		12.0	green
8805008	12	2549		12.0	green
8805018	12	4661		12.0	green
8805022	0	9400		0.0	green
8805125	12	23057		12.0	green
8805307	0	16829		0.0	green
8805635	12	4776		12.0	green
8805644	18	13833		18.0	green
8805645	0	9286		0.0	green
8805847	0	6899	0.0	12.0	green
8806104	12	4578		12.0	green
8806397	12	33045		12.0	green
8806548	12	21570		12.0	green
8806591	12	13957		12.0	green
8806605	12	4003		12.0	green
8806621	12	17430		12.0	green
8806653	12	16234		12.0	green
8806785	12	13857		12.0	green
8806809	0	14996	0.0	0.0	green
8806914	12	13913		12.0	green
8807037	0	13297	60.0	0.0	green
8807282	0	6216	6.0	0.0	green
8807334	12	8127		12.0	green
8807441	12	3620		12.0	green
8807448	12	7769		12.0	green
8807705	0	8854	0.0	12.0	green
8807837	12	13921		12.0	green
8807913	0	893	0.0	0.0	green
8807983	12	16306		12.0	green
8808537	0	6136		0.0	green
8809128	12	13824		12.0	green
8809160	12	3631		12.0	green
8809243	12	911		12.0	green
8809255	0	928	0.0	0.0	green
8809257	12	11351		12.0	green
8809258	0	12253		0.0	green
8809259	24	3655		24.0	green
8809320	12	6589		12.0	green
8809459	0	8963	0.0	12.0	green
8809466	6	2238		6.0	green
8809602	12	4839		12.0	green
8809878	0	8763	0.0	12.0	green
8809880	0	8774	0.0	12.0	green
8809954	12	6901		12.0	green
8811105	12	13903		12.0	green
8811549	0	11944		0.0	green
8811625	6	24211		6.0	green
8811626	0	1464		0.0	green
8812164	12	11363		12.0	green
8812166	12	13809		12.0	green
8812910	0	15837		0.0	green
8813436	0	8755	0.0	12.0	green
8813912	0	9241		0.0	green
8900070	0	770	0.0	0.0	green
8900118	12	11164		12.0	green
8900208	6	24421		6.0	green
8900488	0	1661	0.0	0.0	green
8900600	0	12466	0.0	0.0	green
8900945	0	9323		0.0	green
8900963	12	13030		12.0	green
8901229	12	882		12.0	green
8901334	0	25134	0.0		green
8901557	12	4730		12.0	green
8901623	0	4873	0.0	0.0	green
8902526	12	884		12.0	green
8902541	12	14600		12.0	green
8902615	12	13802		12.0	green
8902617	0	11759		0.0	green
8902881	0	9052		0.0	green
8903034	12	16392		12.0	green
8903118	12	12986		12.0	green
8903333	12	13904		12.0	green
8903774	12	784		12.0	green
8904079	0	3509		0.0	green
8904113	0	2187		0.0	green
8904127	12	1003		12.0	green
8904133	12	10864		12.0	green
8904467	0	3499		0.0	green
8904486	12	7548		12.0	green
8904605	0	10295	0.0	12.0	green
8904683	12	15131		12.0	green
8904840	12	15965		12.0	green
8904841	12	7081		12.0	green
8904907	6	4027		6.0	green
8904931	0	8898	0.0	12.0	green
8905667	12	14842		12.0	green
8906258	12	36008		12.0	green
8906388	0	764	0.0	0.0	green
8906443	12	141		12.0	green
8906641	12	10842		12.0	green
8907069	0	8458		0.0	green
8907348	12	22834		12.0	green
8907422	12	11403		12.0	green
8907465	0	7750		0.0	green
8907468	12	12880		12.0	green
8907826	0	15146	0.0	0.0	green
8907828	0	9331		0.0	green
8908438	12	12941		12.0	green
8908516	0	15952	0.0	0.0	green
8908762	18	18953		18.0	green
8908809	12	15093		12.0	green
8908862	12	16594		12.0	green
8908934	0	19336		0.0	green
8909524	12	12527		12.0	green
8909729	0	12259		0.0	green
8910645	6	1553		6.0	green
8910739	12	900		12.0	green
8910747	0	9785	3.0	0.0	green
8910749	0	8850	0.0	12.0	green
8910884	12	6146		12.0	green
8911335	0	32147	0.0	0.0	green
8911344	0	9896		0.0	green
8911629	12	15242		12.0	green
8911831	12	15532		12.0	green
8911934	12	11889		12.0	green
8912155	12	36539	12.0		green
8912329	12	3686		12.0	green
8912371	12	10822		12.0	green
8912620	12	4760		12.0	green
8912686	0	9234		0.0	green
8912748	0	8905	0.0	12.0	green
8912860	12	2496		12.0	green
8913178	12	16739		12.0	green
8913398	12	13072		12.0	green
8913428	12	11160		12.0	green
8913461	12	15941		12.0	green
8913523	0	8962	0.0	12.0	green
8914261	12	13823		12.0	green
8914274	12	787		12.0	green
8914275	12	788		12.0	green
8914370	12	5574		12.0	green
8914574	12	16472		12.0	green
8914585	0	31332	0.0	0.0	green
8914610	12	3546		12.0	green
8914669	12	5491		12.0	green
8914816	12	786		12.0	green
8914818	12	5131		12.0	green
8914819	12	3544		12.0	green
8915029	12	4671		12.0	green
8915031	12	12586		12.0	green
8915233	12	7520		12.0	green
8915253	0	3503		0.0	green
8915313	12	42145		12.0	green
8915377	0	8798	0.0	12.0	green
8916049	12	15170		12.0	green
8916182	12	1353		12.0	green
8916436	12	33037		12.0	green
8916517	18	13770		18.0	green
8916635	12	5789		12.0	green
8916799	0	2793		0.0	green
8917200	12	27949		12.0	green
8917225	12	14956		12.0	green
8917250	12	4976		12.0	green
8917383	12	13233		12.0	green
8917455	12	17368		12.0	green
8917470	0	10315		0.0	green
8917478	12	14310		12.0	green
8917640	12	4837		12.0	green
8918110	12	6992		12.0	green
8918131	12	1126		12.0	green
8918133	12	920		12.0	green
8918173	6	19036		6.0	green
9000080	0	2039		0.0	green
9000468	12	892		12.0	green
9000850	0	8773	0.0	12.0	green
9000851	0	8776	0.0	12.0	green
9000874	0	8792	0.0	12.0	green
9001289	12	15498		12.0	green
9001407	0	9355		0.0	green
9001454	12	4805		12.0	green
9001516	12	23058		12.0	green
9001952	12	929		12.0	green
9002902	12	4741		12.0	green
9002928	12	18258		12.0	green
9002937	12	7955		12.0	green
9002940	0	6867		0.0	green
9002991	12	14317		12.0	green
9003220	12	12916		12.0	green
9004255	12	1336		12.0	green
9004494	12	11273		12.0	green
9004522	0	155		0.0	green
9004560	0	9187	0.0	0.0	green
9004580	12	7499		12.0	green
9004784	12	5129		12.0	green
9005323	0	23130	0.0		green
9005353	12	11281		12.0	green
9005373	12	12493		12.0	green
9005421	12	3779		12.0	green
9005499	0	2052		0.0	green
9007261	12	3524		12.0	green
9007264	0	8767	0.0	12.0	green
9007265	0	8768	0.0	12.0	green
9007329	12	13855		12.0	green
9007383	6	24208		6.0	green
9007393	12	23739		12.0	green
9007422	12	948		12.0	green
9007504	0	9040		0.0	green
9007542	0	9429		0.0	green
9007735	12	314		12.0	green
9007917	0	24170		0.0	green
9007918	6	1604		6.0	green
9008004	12	4797		12.0	green
9008229	0	198		0.0	green
9008939	12	334		12.0	green
9008950	0	1444		0.0	green
9009029	12	16464		12.0	green
9009212	0	35144	0.0	0.0	green
9009288	12	15650		12.0	green
9009458	12	11413		12.0	green
9009644	0	8787	0.0	12.0	green
9010000	0	8764	0.0	12.0	green
9010063	12	15777		12.0	green
9010081	12	12850		12.0	green
9010218	12	11411		12.0	green
9010319	12	7767		12.0	green
9010345	12	3264		12.0	green
9010410	0	8838	0.0	12.0	green
9010412	12	21393		12.0	green
9010756	12	15094		12.0	green
9011043	12	7854		12.0	green
9011108	0	8769	0.0	12.0	green
9011206	12	11384		12.0	green
9011255	12	618		12.0	green
9011409	12	4930		12.0	green
9011445	0	8750	0.0	12.0	green
9011485	12	13866		12.0	green
9011490	0	19326		0.0	green
9012268	12	28294		12.0	green
9012472	12	13041		12.0	green
9012906	0	10372		0.0	green
9012921	0	11971		0.0	green
9013016	0	8726	0.0	12.0	green
9013087	0	13086	0.0	0.0	green
9013641	12	2500		12.0	green
9013819	0	9183		0.0	green
9013836	0	10324	0.0	12.0	green
9014042	12	7022		12.0	green
9014475	12	3222		12.0	green
9014759	12	12559		12.0	green
9015384	24	1406		24.0	green
9015440	12	6781		12.0	green
9015483	12	4709		12.0	green
9015520	12	976		12.0	green
9015668	12	2551		12.0	green
9100013	12	10578		12.0	green
9100095	12	11394		12.0	green
9100105	12	13452		12.0	green
9100365	0	29989	0.0		green
9100492	12	11159		12.0	green
9100527	0	9701		0.0	green
9100529	12	17379		12.0	green
9100813	12	288		12.0	green
9100823	0	8720	0.0	12.0	green
9100834	12	16120		12.0	green
9100846	12	16204		12.0	green
9100851	0	8990		0.0	green
9100907	0	2065		0.0	green
9100916	12	17407		12.0	green
9100935	0	8879	0.0	12.0	green
9100937	0	7363		0.0	green
9101419	12	3679		12.0	green
9101456	12	8035		12.0	green
9101496	12	11407		12.0	green
9101750	12	13142	12.0		green
9102074	12	18260		12.0	green
9102136	12	13753		12.0	green
9102551	0	8728	0.0	12.0	green
9102566	0	31202		0.0	green
9102703	12	14179		12.0	green
9102705	12	6908		12.0	green
9102787	12	4812		12.0	green
9103030	12	7956		12.0	green
9103300	0	8742	0.0	12.0	green
9103800	0	8588		0.0	green
9104021	0	1798		0.0	green
9104124	12	331		12.0	green
9104163	0	2036		0.0	green
9105195	0	137	0.0	0.0	green
9105263	12	14501		12.0	green
9105358	0	1439		0.0	green
9105713	12	11856		12.0	green
9105850	12	13894		12.0	green
9106343	12	13032		12.0	green
9106549	12	7890		12.0	green
9106628	12	5393		12.0	green
9106714	12	16231		12.0	green
9106718	12	2499		12.0	green
9106748	0	8912	0.0	12.0	green
9107051	12	5487		12.0	green
9107334	12	7835		12.0	green
9107377	12	26036		12.0	green
9107378	12	806		12.0	green
9107463	0	9003		0.0	green
9107511	12	7028		12.0	green
9107782	12	6585		12.0	green
9107784	12	11158		12.0	green
9107859	0	13679		0.0	green
9107902	0	10349	0.0		green
9108167	12	13858		12.0	green
9108337	12	12957		12.0	green
9108340	12	31596		12.0	green
9109125	12	40987		12.0	green
9109126	12	6912		12.0	green
9109135	0	8596		0.0	green
9109478	12	10758		12.0	green
9109564	12	16768		12.0	green
9109623	0	8874	0.0	12.0	green
9109778	12	13230		12.0	green
9110208	12	4778		12.0	green
9110718	12	250		12.0	green
9110772	0	11477		0.0	green
9110829	12	14860		12.0	green
9110830	12	3599		12.0	green
9110958	12	5982		12.0	green
9111075	0	28925	0.0	0.0	green
9111375	12	27897		12.0	green
9111376	12	11166		12.0	green
9111390	12	13240		12.0	green
9111391	0	12	0.0	0.0	green
9111433	0	7474	0.0	0.0	green
9111470	12	15864		12.0	green
9111474	12	16548		12.0	green
9111504	12	11901		12.0	green
9111626	0	8812		0.0	green
9111627	12	13415		12.0	green
9111633	12	4791		12.0	green
9111820	0	13242	0.0	0.0	green
9111860	12	12550		12.0	green
9111870	0	14131	0.0	12.0	green
9112448	12	7563		12.0	green
9112559	12	13722		12.0	green
9112626	12	26345		12.0	green
9112672	12	1223		12.0	green
9112938	12	4790		12.0	green
9113791	0	2046		0.0	green
9113797	0	2149	12.0	0.0	green
9114088	0	2580	0.0	0.0	green
9114645	0	42786	12.0	0.0	green
9114646	12	6238		12.0	green
9114726	0	14535		0.0	green
9114774	12	7972		12.0	green
9114917	0	14533		0.0	green
9114967	0	9042		0.0	green
9200019	6	1543		6.0	green
9200299	12	11754		12.0	green
9200312	12	17056		12.0	green
9200331	12	5006		12.0	green
9200413	0	11480		0.0	green
9200430	12	12597		12.0	green
