NlmUniqueID	BroadJournalHeading	sherpa_id_x	sherpa_has_oa_path	embargo	sherpa_id_y	embargo_published_version	embargo_accepted_version	sherpa_oa_green	sherpa_id	additional_oa_fee	sherpa_oa_hybrid	DOAJ_Seal	DOAJ
0317543	Physiology												
100954728	Metabolism	16448.0	yes	12.0	16448.0		12.0	yes	16448.0	yes	hybrid or gold		
101197454	Biology	11337.0	yes	12.0	11337.0		12.0	yes	11337.0	yes	hybrid or gold		
101197454	Biophysics	11337.0	yes	12.0	11337.0		12.0	yes	11337.0	yes	hybrid or gold		
100888160	Biophysics	18031.0	yes	12.0	18031.0		12.0	yes	18031.0	yes	hybrid or gold		
100888160	Chemistry	18031.0	yes	12.0	18031.0		12.0	yes	18031.0	yes	hybrid or gold		
100888160	Physics	18031.0	yes	12.0	18031.0		12.0	yes	18031.0	yes	hybrid or gold		
101760671	Biomedical Engineering	12978.0	yes	12.0	12978.0		12.0	yes	12978.0	yes	hybrid or gold		
101760671	Biophysics	12978.0	yes	12.0	12978.0		12.0	yes	12978.0	yes	hybrid or gold		
101760671	Diagnostic Imaging	12978.0	yes	12.0	12978.0		12.0	yes	12978.0	yes	hybrid or gold		
101229718	Biophysics	12905.0	yes	24.0	12905.0		24.0	yes	12905.0	yes	hybrid or gold		
101229718	Physics	12905.0	yes	24.0	12905.0		24.0	yes	12905.0	yes	hybrid or gold		
9302888	Biophysics	12901.0	yes	12.0	12901.0		12.0	yes	12901.0	yes	hybrid or gold		
9302888	Medicine	12901.0	yes	12.0	12901.0		12.0	yes	12901.0	yes	hybrid or gold		
9302888	Physics	12901.0	yes	12.0	12901.0		12.0	yes	12901.0	yes	hybrid or gold		
0401220	Biophysics	11266.0	yes	12.0	11266.0		12.0	yes	11266.0	yes	hybrid or gold		
0401220	Diagnostic Imaging	11266.0	yes	12.0	11266.0		12.0	yes	11266.0	yes	hybrid or gold		
0401220	Nuclear Medicine	11266.0	yes	12.0	11266.0		12.0	yes	11266.0	yes	hybrid or gold		
0401220	Physics	11266.0	yes	12.0	11266.0		12.0	yes	11266.0	yes	hybrid or gold		
9102787	Physical and Rehabilitation Medicine	4812.0	yes	12.0	4812.0		12.0	yes	4812.0	yes	hybrid or gold		
8109120	Pediatrics	975.0	yes	12.0	975.0		12.0	yes	975.0	yes	hybrid or gold		
8109120	Physical and Rehabilitation Medicine	975.0	yes	12.0	975.0		12.0	yes	975.0	yes	hybrid or gold		
101676019	Biophysics	31531.0	yes	0.0	31531.0	0.0	0.0	yes	31531.0	yes	hybrid or gold		
101676019	Physics	31531.0	yes	0.0	31531.0	0.0	0.0	yes	31531.0	yes	hybrid or gold		
101676019	Statistics as Topic	31531.0	yes	0.0	31531.0	0.0	0.0	yes	31531.0	yes	hybrid or gold		
101136452	Biophysics												
101136452	Physics												
101136452	Physiology												
101136452	Statistics as Topic												
9887340	Medicine												
9887340	Physics												
0401141	Medicine	13640.0	yes	0.0	13640.0	0.0	0.0	yes	13640.0	yes	hybrid or gold		
0427461	Sports Medicine	33274.0	yes	12.0	33274.0		12.0	yes	33274.0	yes	hybrid or gold		
0022623	Physical and Rehabilitation Medicine												
9918487341206676	Physical and Rehabilitation Medicine												
100940513	Physical and Rehabilitation Medicine	12904.0	yes	12.0	12904.0		12.0	yes	12904.0	yes	hybrid or gold		
100940513	Sports Medicine	12904.0	yes	12.0	12904.0		12.0	yes	12904.0	yes	hybrid or gold		
8610398	Health Services												
101662218	Health Services												
100927887	Health Services												
9709715	Health Services												
0151504	Behavioral Sciences	17126.0	yes	12.0	17126.0		12.0	yes	17126.0	yes	hybrid or gold		
0151504	Physiology	17126.0	yes	12.0	17126.0		12.0	yes	17126.0	yes	hybrid or gold		
0151504	Psychophysiology	17126.0	yes	12.0	17126.0		12.0	yes	17126.0	yes	hybrid or gold		
100883369	Biochemistry	3881.0	yes	0.0	3881.0	12.0	0.0	yes	3881.0	yes	hybrid or gold		
100883369	Physiology	3881.0	yes	0.0	3881.0	12.0	0.0	yes	3881.0	yes	hybrid or gold		
100883369	Zoology	3881.0	yes	0.0	3881.0	12.0	0.0	yes	3881.0	yes	hybrid or gold		
0175317	Physiology												
0175320	Physiology												
0202364	Biochemistry												
0202364	Biophysics												
0202364	Physics												
8502230	Biochemistry												
8502230	Biophysics												
8502230	Nuclear Medicine												
8502230	Physics												
9815683	Molecular Biology	7399.0	yes	12.0	7399.0		12.0	yes	7399.0	yes	hybrid or gold		
101696724	Physiology												
9306921	Biomedical Engineering	11340.0	yes	12.0	11340.0		12.0	yes	11340.0	yes	hybrid or gold		
9306921	Biophysics	11340.0	yes	12.0	11340.0		12.0	yes	11340.0	yes	hybrid or gold		
9306921	Physiology	11340.0	yes	12.0	11340.0		12.0	yes	11340.0	yes	hybrid or gold		
0045406	Pharmacology												
0045406	Physiology												
1256322	Botany	16030.0	yes	12.0	16030.0		12.0	yes	16030.0	yes	hybrid or gold		
101607800	Physiology	27408.0	yes	0.0	27408.0	0.0	0.0	yes				No	yes
9112413	Physiology											No	yes
0231714	Physiology	7400.0	yes	12.0	7400.0		12.0	yes	7400.0	yes	hybrid or gold		
0361045	Education												
0361045	Physiology												
0401142	Biology												
0401142	Physiology												
7510964	Physiology												
0401143	Physiology												
101208185	Physiology	7401.0	yes	12.0	7401.0		12.0	yes	7401.0	yes	hybrid or gold		
9612022	Physical and Rehabilitation Medicine	7546.0	yes	12.0	7546.0		12.0	yes	7546.0	yes	hybrid or gold		
9015520	Physical and Rehabilitation Medicine	976.0	yes	12.0	976.0		12.0	yes	976.0	yes	hybrid or gold		
0401223	Physical and Rehabilitation Medicine	17127.0	yes	12.0	17127.0		12.0	yes	17127.0	yes	hybrid or gold		
0076224	History of Medicine												
0076224	Science												
9200492	Botany	7547.0	yes	12.0	7547.0		12.0	yes	7547.0	yes	hybrid or gold		
9200492	Chemistry	7547.0	yes	12.0	7547.0		12.0	yes	7547.0	yes	hybrid or gold		
0151434	Botany	4667.0	yes	12.0	4667.0		12.0	yes	4667.0	yes	hybrid or gold		
0151434	Chemistry	4667.0	yes	12.0	4667.0		12.0	yes	4667.0	yes	hybrid or gold		
9438794	Complementary Therapies	12937.0	yes	12.0	12937.0		12.0	yes	12937.0	yes	hybrid or gold		
9427222	Botany	10350.0	yes	0.0	10350.0		0.0	yes	10350.0	yes	hybrid or gold		
8904486	Complementary Therapies	7548.0	yes	12.0	7548.0		12.0	yes	7548.0	yes	hybrid or gold		
9102818	Acquired Immunodeficiency Syndrome												
19630310R	Nursing												
101318927	Cell Biology	15958.0	yes	12.0	15958.0		12.0	yes	15958.0	yes	hybrid or gold		
101318927	Neoplasms	15958.0	yes	12.0	15958.0		12.0	yes	15958.0	yes	hybrid or gold		
8800247	Cell Biology												
9814578	Endocrinology	17440.0	yes	12.0	17440.0		12.0	yes	17440.0	yes	hybrid or gold		
8006349	Embryology	17128.0	yes	12.0	17128.0		12.0	yes	17128.0	yes	hybrid or gold		
8006349	Obstetrics	17128.0	yes	12.0	17128.0		12.0	yes	17128.0	yes	hybrid or gold		
8006349	Physiology	17128.0	yes	12.0	17128.0		12.0	yes	17128.0	yes	hybrid or gold		
8306308	Embryology												
8306308	Obstetrics												
8306308	Physiology												
101148926	Botany	3784.0	yes	12.0	3784.0		12.0	yes	3784.0	yes	hybrid or gold		
101201889	Biotechnology	7154.0	yes	0.0	7154.0	0.0	0.0	yes				No	yes
101201889	Botany	7154.0	yes	0.0	7154.0	0.0	0.0	yes				No	yes
9208688	Botany	41254.0	yes	12.0	41254.0		12.0	yes	41254.0	yes	hybrid or gold		
9208688	Cell Biology	41254.0	yes	12.0	41254.0		12.0	yes	41254.0	yes	hybrid or gold		
9309004	Botany	7155.0	yes	12.0	7155.0		12.0	yes	7155.0	yes	hybrid or gold		
9309004	Cell Biology	7155.0	yes	12.0	7155.0		12.0	yes	7155.0	yes	hybrid or gold		
9430925	Botany	1402.0	yes	12.0	1402.0		12.0	yes	1402.0	yes	hybrid or gold		
9430925	Cell Biology	1402.0	yes	12.0	1402.0		12.0	yes	1402.0	yes	hybrid or gold		
9880970	Botany	8157.0	yes	12.0	8157.0		12.0	yes	8157.0	yes	hybrid or gold		
101769147	Botany											No	yes
9882809	Botany	10351.0	yes	0.0	10351.0		0.0	yes	10351.0	yes	hybrid or gold		
8803554	Botany	15769.0	yes	12.0	15769.0		12.0	yes	15769.0	yes	hybrid or gold		
8803554	Nutritional Sciences	15769.0	yes	12.0	15769.0		12.0	yes	15769.0	yes	hybrid or gold		
101273919	Botany	17988.0	yes	0.0	17988.0	0.0	0.0	yes				No	yes
101273919	Genetics	17988.0	yes	0.0	17988.0	0.0	0.0	yes				No	yes
9207397	Botany	6981.0	yes	12.0	6981.0		12.0	yes	6981.0	yes	hybrid or gold		
9207397	Cell Biology	6981.0	yes	12.0	6981.0		12.0	yes	6981.0	yes	hybrid or gold		
9207397	Molecular Biology	6981.0	yes	12.0	6981.0		12.0	yes	6981.0	yes	hybrid or gold		
9106343	Botany	13032.0	yes	12.0	13032.0		12.0	yes	13032.0	yes	hybrid or gold		
9106343	Molecular Biology	13032.0	yes	12.0	13032.0		12.0	yes	13032.0	yes	hybrid or gold		
0401224	Physiology	41250.0	yes	12.0	41250.0		12.0	yes	41250.0	yes	hybrid or gold		
9882449	Biochemistry	12845.0	yes	12.0	12845.0		12.0	yes	12845.0	yes	hybrid or gold		
9882449	Botany	12845.0	yes	12.0	12845.0		12.0	yes	12845.0	yes	hybrid or gold		
101602701	Botany	28646.0	yes	12.0	28646.0		12.0	yes	28646.0	yes	hybrid or gold		
9882015	Botany	16954.0	yes	12.0	16954.0		12.0	yes	16954.0	yes	hybrid or gold		
101291431	Botany	12105.0	yes	0.0	12105.0	0.0	0.0	yes				No	yes
1250576	Botany	8158.0	yes	12.0	8158.0		12.0	yes	8158.0	yes	hybrid or gold		
0066751	Botany	10841.0	yes	12.0	10841.0		12.0	yes	10841.0	yes	hybrid or gold		
7802221	Genetics	11405.0	yes	12.0	11405.0		12.0	yes	11405.0	yes	hybrid or gold		
9918486663306676	General Surgery												
9918486663306676	Nursing												
1306050	General Surgery	8908.0	yes	0.0	8908.0	0.0	12.0	yes	8908.0	yes	hybrid or gold		
8403490	General Surgery												
8403490	Nursing												
9208117	Hematology	977.0	yes	0.0	977.0	0.0	0.0	yes				No	yes
101183755	Biology	17601.0	yes	0.0	17601.0	0.0	0.0	yes				Yes	yes
101238922	Computational Biology	17595.0	yes	0.0	17595.0	0.0	0.0	yes				Yes	yes
101239074	Genetics	17596.0	yes	0.0	17596.0	0.0	0.0	yes				Yes	yes
101231360	Medicine	17597.0	yes	0.0	17597.0	0.0	0.0	yes				Yes	yes
101291488	Tropical Medicine	17598.0	yes	0.0	17598.0	0.0	0.0	yes				Yes	yes
101285081	Medicine	17599.0	yes	0.0	17599.0	0.0	0.0	yes				Yes	yes
101285081	Science	17599.0	yes	0.0	17599.0	0.0	0.0	yes				Yes	yes
101238921	Microbiology	17600.0	yes	0.0	17600.0	0.0	0.0	yes				Yes	yes
8413310	Pulmonary Medicine												
0226072	Pulmonary Medicine												
9875619	Dentistry												
101491319	Physical and Rehabilitation Medicine	17129.0	yes	12.0	17129.0		12.0	yes	17129.0	yes	hybrid or gold		
101491319	Traumatology	17129.0	yes	12.0	17129.0		12.0	yes	17129.0	yes	hybrid or gold		
9212780	Pulmonary Medicine												
100941067	Pulmonary Medicine												
8906641	Pulmonary Medicine	10842.0	yes	12.0	10842.0		12.0	yes	10842.0	yes	hybrid or gold		
9302892	Allergy and Immunology												
9302892	Pulmonary Medicine												
7605692	Pulmonary Medicine												
1250075	Pulmonary Medicine												
101700960	Internal Medicine												
0401225	Internal Medicine												
0023271	Veterinary Medicine												
101229003	Microbiology											No	yes
9012925	Occupational Medicine												
9215008	Environmental Health												
9215008	Occupational Medicine												
9437432	Pathology	32737.0	yes	0.0	32737.0	0.0		yes				No	yes
9313882	Pharmacology												
0366561	Pharmacology												
0366561	Pharmacy												
101125473	Veterinary Medicine												
0376721	Medicine												
0367052	History of Medicine												
0414140	History of Medicine												
0414140	Science												
9705469	Medicine												
101593867	Orthopedics												
101593867	Traumatology												
0376426	General Surgery												
8409860	Nuclear Medicine												
8409860	Radiology												
0401226	Nuclear Medicine												
0401226	Radiology												
9705468	Medicine												
0404461	General Surgery												
0410122	Medicine												
101130969	Health Services Research												
101130969	Public Health												
101130970	Health Services Research												
101130970	Public Health												
101206020	Health Services Research												
101130806	Health Services Research												
101130806	Public Health												
101133097	Health Services Research												
101133097	Public Health												
9412760	Health Services Research												
9412760	Technology												
100972707	Health Services Research												
100972707	Public Health												
100901316	Nursing	9419.0	yes	0.0	9419.0		0.0	yes	9419.0	yes	hybrid or gold		
100901316	Public Health	9419.0	yes	0.0	9419.0		0.0	yes	9419.0	yes	hybrid or gold		
8604205	Primary Health Care												
7509477	Biomedical Engineering	37199.0	yes	0.0	37199.0	0.0		yes				No	yes
8800535	Ethics	13525.0	yes	0.0	13525.0		0.0	yes	13525.0	yes	hybrid or gold		
8800535	Science	13525.0	yes	0.0	13525.0		0.0	yes	13525.0	yes	hybrid or gold		
101679055	Medicine												
101481266	Health Services	1480.0	yes	0.0	1480.0		0.0	yes	1480.0	yes	hybrid or gold		
101481266	Public Health	1480.0	yes	0.0	1480.0		0.0	yes	1480.0	yes	hybrid or gold		
101178411	Epidemiology	2656.0	yes	0.0	2656.0	0.0	0.0	yes				Yes	yes
101178411	Public Health	2656.0	yes	0.0	2656.0	0.0	0.0	yes				Yes	yes
101178411	Statistics as Topic	2656.0	yes	0.0	2656.0	0.0	0.0	yes				Yes	yes
101178411	Vital Statistics	2656.0	yes	0.0	2656.0	0.0	0.0	yes				Yes	yes
7501604	Family Planning Services												
0410014	Family Planning Services												
0376213	Family Planning Services												
9213379	Family Planning Services												
0415050	Family Planning Services												
9215009	Family Planning Services												
7501605	Jurisprudence												
7501605	Reproductive Medicine												
0376215	Family Planning Services												
0376216	Endocrinology												
0376216	Reproductive Medicine												
0415051	Family Planning Services												
7501606	Family Planning Services												
0377050	Family Planning Services												
7505819	Family Planning Services												
7903810	Public Health												
8204224	Family Planning Services												
7708440	Reproductive Medicine												
0154572	Epidemiology												
0154572	History of Medicine												
0154572	Social Sciences												
0376427	Epidemiology	5960.0	yes	18.0	5960.0		18.0	yes	5960.0	yes	hybrid or gold		
7608016	Statistics as Topic												
9918249514506676	Cardiology												
9918249514506676	General Surgery												
9918249514506676	Vascular Diseases												
9413754	Acquired Immunodeficiency Syndrome												
100891227	Acquired Immunodeficiency Syndrome												
9890538	Acquired Immunodeficiency Syndrome												
9886875	Acquired Immunodeficiency Syndrome												
101626590	Gynecology	36238.0	yes	0.0	36238.0		0.0	yes	36238.0	yes	hybrid or gold		
0023525	Biochemistry												
0421052	Allergy and Immunology												
0421052	Medicine												
0421052	Public Health												
101206517	Allergy and Immunology												
101206517	Medicine												
101206517	Public Health												
101088681	Dentistry												
101088681	Education												
0401147	Medicine	42179.0	yes	12.0	42179.0		12.0	yes	42179.0	yes	hybrid or gold		
0234135	Medicine	1944.0	yes	12.0	1944.0		12.0	yes	1944.0	yes	hybrid or gold		
0401150	Veterinary Medicine	24335.0	yes	0.0	24335.0	0.0	0.0	yes				No	yes
0404462	Cardiology												
0404462	Pulmonary Medicine												
9814758	Nursing												
9814758	Obstetrics												
101130961	Neurology	1945.0	yes	0.0	1945.0		0.0	yes	1945.0	yes	hybrid or gold		
0340156	Otolaryngology												
9002247	Dentistry												
101089932	Dentistry												
101558279	Neoplasms	17775.0	yes	12.0	17775.0		12.0	yes	17775.0	yes	hybrid or gold		
101558279	Radiotherapy	17775.0	yes	12.0	17775.0		12.0	yes	17775.0	yes	hybrid or gold		
9315641	Nursing												
9315641	Obstetrics												
9315641	Perinatology												
9315641	Women's Health												
0404245	Primary Health Care												
101227436	Medicine	39094.0	yes	0.0	39094.0	0.0	0.0	yes				No	yes
19730190R	Nursing												
0417656	Anesthesiology												
8806628	Dentistry												
8806628	Orthodontics												
19730200R	Dentistry												
0404246	Pediatrics												
0404246	Psychiatry												
0404246	Psychology												
0200651	Pediatrics												
0200651	Psychiatry												
0200651	Psychology												
7705449	Pulmonary Medicine												
7705926	Pulmonary Medicine												
0401230	Medicine												
101468093	Medicine	8459.0	yes	0.0	8459.0		0.0	yes	8459.0	yes	hybrid or gold		
0020066	Dentistry												
101552483	Gynecology	18856.0	yes	12.0	18856.0		12.0	yes	18856.0	yes	hybrid or gold		
101552483	Vascular Diseases	18856.0	yes	12.0	18856.0		12.0	yes	18856.0	yes	hybrid or gold		
8918173	Disaster Medicine	19036.0	yes	6.0	19036.0		6.0	yes	19036.0	yes	hybrid or gold		
8918173	Emergency Medicine	19036.0	yes	6.0	19036.0		6.0	yes	19036.0	yes	hybrid or gold		
9703530	Emergency Medicine	978.0	yes	12.0	978.0		12.0	yes	978.0	yes	hybrid or gold		
8106540	Obstetrics	7552.0	yes	12.0	7552.0		12.0	yes	7552.0	yes	hybrid or gold		
0413433	Medicine												
1276634	Biochemistry												
9607037	Biochemistry	5964.0	yes	12.0	5964.0		12.0	yes	5964.0	yes	hybrid or gold		
9607037	Biotechnology	5964.0	yes	12.0	5964.0		12.0	yes	5964.0	yes	hybrid or gold		
9439295	Drug Therapy												
9439295	Pharmacology												
8302490	General Surgery	6518.0	yes	12.0	6518.0		12.0	yes	6518.0	yes	hybrid or gold		
8302490	Medicine	6518.0	yes	12.0	6518.0		12.0	yes	6518.0	yes	hybrid or gold		
0312556	Medicine												
0401151	Physical and Rehabilitation Medicine												
9813731	Cardiology												
101205018	Public Health												
0322116	Public Health	11406.0	yes	12.0	11406.0		12.0	yes	11406.0	yes	hybrid or gold		
100894724	Science	17447.0	yes	12.0	17447.0		12.0	yes	17447.0	yes	hybrid or gold		
8217463	Veterinary Medicine	12938.0	yes	12.0	12938.0		12.0	yes	12938.0	yes	hybrid or gold		
0023416	Biochemistry												
0023416	Microbiology												
101677081	Biology												
101677081	Medicine												
101189513	Biology												
101189513	Medicine												
0430463	Primary Health Care	4813.0	yes	12.0	4813.0		12.0	yes	4813.0	yes	hybrid or gold		
101547532	Neurology	15068.0	yes										
101547532	Primary Health Care	15068.0	yes										
101547532	Psychiatry	15068.0	yes										
101547532	Psychophysiology	15068.0	yes										
101463825	Endocrinology	16932.0	yes	12.0	16932.0		12.0	yes	16932.0	yes	hybrid or gold		
101463825	Primary Health Care	16932.0	yes	12.0	16932.0		12.0	yes	16932.0	yes	hybrid or gold		
101121543	Primary Health Care												
101121543	Pulmonary Medicine												
9617339	Dentistry												
101603877	Dentistry												
100897390	Health Services Research	2164.0	yes	0.0	2164.0	0.0	0.0	yes				No	yes
100897390	Primary Health Care	2164.0	yes	0.0	2164.0	0.0	0.0	yes				No	yes
0401152	Zoology	17448.0	yes	12.0	17448.0		12.0	yes	17448.0	yes	hybrid or gold		
0127433	Biology												
9301172	Neoplasms												
101472305	Biochemistry	12106.0	yes	0.0	12106.0	0.0	0.0	yes				No	yes
8508457	Neurology												
8508457	Nursing												
100930630	Audiology												
100930630	Speech-Language Pathology												
8812220	Nursing												
8703585	Dentistry												
2984823R	Dentistry												
19740410R	Dentistry												
101484100	Anti-Infective Agents	16143.0	yes	12.0	16143.0		12.0	yes	16143.0	yes	hybrid or gold		
101484100	Microbiology	16143.0	yes	12.0	16143.0		12.0	yes	16143.0	yes	hybrid or gold		
101484100	Nutritional Sciences	16143.0	yes	12.0	16143.0		12.0	yes	16143.0	yes	hybrid or gold		
0063734	Endocrinology												
0063734	Nutritional Sciences												
0404464	Otolaryngology												
0140673	Endocrinology												
0140721	Endocrinology												
0401232	Hematology												
7703299	Public Health												
0151523	Aerospace Medicine												
0420627	Pediatrics												
101560511	Environmental Health												
101560511	Epidemiology												
101560511	Radiology												
0401154	Science												
9707929	Public Health												
101270373	Public Health												
0414141	Pulmonary Medicine												
101211108	Pulmonary Medicine												
8912755	Veterinary Medicine												
7507374	Ethics												
7507374	History of Medicine												
101203596	Pulmonary Medicine												
9617342	Medical Informatics												
100883449	Medical Informatics												
1265166	Medicine												
8402509	Education												
7505842	Psychiatry												
7704005	Medicine												
0432130	Medicine												
0432131	Medicine												
0432131	Statistics as Topic												
7505825	Veterinary Medicine												
7505826	Veterinary Medicine												
8113685	Biomedical Engineering												
8113685	Medical Informatics												
9514310	Medicine												
7505855	Neurology												
101245157	Biology	11603.0	yes	0.0	11603.0		0.0	yes	11603.0	yes	hybrid or gold		
7600160	Dentistry												
9517999	Dentistry												
9517999	Radiology												
23710060R	Neoplasms												
7505858	Medicine												
8712086	Medicine												
0432324	General Surgery												
0432324	Nephrology												
0355210	Allergy and Immunology												
0355210	General Surgery												
0355210	Nephrology												
8503947	Nephrology												
8503947	Transplantation												
0366632	Dentistry												
101223605	Medical Informatics												
101240586	Medical Informatics												
8908934	Biomedical Engineering	19336.0	yes	0.0	19336.0		0.0	yes	19336.0	yes	hybrid or gold		
7505869	Medicine												
9509125	Biotechnology												
9509125	Molecular Biology												
9318162	Biology												
9318162	Science												
7505873	Biology												
7505873	Medicine												
7707378	Occupational Medicine												
7707378	Traumatology												
7707377	Occupational Medicine												
7505876	Science	10338.0	yes	0.0	10338.0		0.0	yes	10338.0	yes	hybrid or gold		
7612873	Neoplasms												
7513674	Substance-Related Disorders												
8502426	Biology												
1255777	Nursing												
7505881	Nutritional Sciences	2169.0	yes	0.0	2169.0	12.0	0.0	yes	2169.0	yes	hybrid or gold		
7505833	Biology												
7505833	Public Health												
8800264	History of Medicine												
7505887	Biology												
7602713	Biology												
7602711	Biology												
7602711	Environmental Health												
7505889	Biology												
7505890	Medicine												
7505891	Medicine												
7505892	Biology												
7505892	Medicine												
7505892	Physiology												
1265262	Neurology												
1265262	Neurosurgery												
7905619	Medicine												
7505899	Pharmacology												
7505898	Neurology												
9301173	Nursing												
9301173	Obstetrics												
9301173	Perinatology												
101291585	Health Services	8911.0	yes	0.0	8911.0	0.0	12.0	yes	8911.0	yes	hybrid or gold		
101291585	Nursing	8911.0	yes	0.0	8911.0	0.0	12.0	yes	8911.0	yes	hybrid or gold		
100891567	Health Services												
100891567	Hospitals												
19830090R	Nursing												
0244135	Nursing												
0243343	Nursing												
8612884	Nursing												
101197857	Chemistry Techniques, Analytical												
101197857	Pharmacology												
101197857	Pharmacy												
101279978	Health Services												
101279978	Hospitals												
8804347	Health Services												
8804347	Hospitals												
8916539	Acquired Immunodeficiency Syndrome												
8916539	Pathology												
0376440	Allergy and Immunology												
7514072	Nuclear Medicine												
7511775	Behavioral Sciences												
0036761	Biochemistry												
0036761	Pharmacology												
0374370	Environmental Health												
0401233	Biophysics	4679.0	yes	12.0	4679.0		12.0	yes	4679.0	yes	hybrid or gold		
0401233	Molecular Biology	4679.0	yes	12.0	4679.0		12.0	yes	4679.0	yes	hybrid or gold		
0376441	Brain												
0376442	Cardiology	4814.0	yes	12.0	4814.0		12.0	yes	4814.0	yes	hybrid or gold		
0376442	Vascular Diseases	4814.0	yes	12.0	4814.0		12.0	yes	4814.0	yes	hybrid or gold		
8704064	Cardiology												
8704064	Nursing												
8704064	Vascular Diseases												
9609058	Cell Biology												
7900833	Biochemistry												
101605200	Chemistry												
0376443	Toxicology												
7605701	Biology												
7605701	Medicine												
19830360R	Neoplasms												
0344745	Allergy and Immunology												
9004907	Parasitology												
0047556	Pathology												
101273946	Public Health	8612.0	yes	0.0	8612.0		0.0	yes	8612.0	yes	hybrid or gold		
1304021	Pharmacology												
9317694	Psychology												
0023623	Psychology												
0376446	Neoplasms												
7508713	Nutritional Sciences												
8912757	Biochemistry												
8912757	Biotechnology												
0204655	Hematology												
0335011	Hematology												
0335011	Vascular Diseases												
0253725	Histocytochemistry												
0427362	Allergy and Immunology												
7513447	Biotechnology												
7513447	Microbiology												
7900832	Biochemistry	4681.0	yes	12.0	4681.0		12.0	yes	4681.0	yes	hybrid or gold		
0376447	Gastroenterology												
0376452	Chemistry												
0376452	Drug Therapy												
0376452	Pharmacology												
0376450	Genetics, Medical												
0376451	Virology												
101498165	Molecular Biology												
0233223	Biochemistry												
0233223	Molecular Biology												
0370121	Biology	27122.0	yes	12.0	27122.0		12.0	yes	27122.0	yes	hybrid or gold		
0370121	Neurology	27122.0	yes	12.0	27122.0		12.0	yes	27122.0	yes	hybrid or gold		
7513448	Neurology												
7513448	Psychiatry												
0076033	Neurosurgery												
7708294	Neurology												
7708294	Pharmacology												
8211617	Psychiatry	15516.0	yes	12.0	15516.0		12.0	yes	15516.0	yes	hybrid or gold		
8211617	Psychopharmacology	15516.0	yes	12.0	15516.0		12.0	yes	15516.0	yes	hybrid or gold		
9886009	Nuclear Medicine	16039.0	yes	18.0	16039.0		18.0	yes	16039.0	yes	hybrid or gold		
0322202	Nuclear Medicine												
0102753	Biochemistry												
0102753	Molecular Biology												
9204318	Dentistry												
1270512	Dentistry												
100936353	Dentistry	16048.0	yes	0.0	16048.0	0.0	0.0	yes				Yes	yes
9814248	General Surgery												
9814248	Pediatrics												
0321450	Physical and Rehabilitation Medicine												
9431859	Ophthalmology	4687.0	yes	12.0	4687.0		12.0	yes	4687.0	yes	hybrid or gold		
7701488	General Surgery												
100909380	Nursing	35707.0	yes	0.0	35707.0		0.0	yes	35707.0	yes	hybrid or gold		
100909380	Transplantation	35707.0	yes	0.0	35707.0		0.0	yes	35707.0	yes	hybrid or gold		
101630076	Neoplasms												
9307844	Urology	10500.0	yes	12.0	10500.0		12.0	yes					
8410145	Allergy and Immunology												
8410145	Microbiology												
8410145	Veterinary Medicine												
0023627	Nursing												
100965794	Acquired Immunodeficiency Syndrome												
0311556	Dentistry												
9431615	Education												
9431615	Public Health												
7506701	Public Health												
0320271	Endocrinology												
8802730	Endocrinology	16579.0	yes	12.0	16579.0		12.0	yes	16579.0	yes	hybrid or gold		
8206868	Endocrinology												
7810330	Endocrinology												
9808648	Endocrinology	16578.0	yes	12.0	16578.0		12.0	yes	16578.0	yes	hybrid or gold		
8101368	Urology	13920.0	yes	12.0	13920.0		12.0	yes	13920.0	yes	hybrid or gold		
9815755	Neoplasms	24217.0	yes	6.0	24217.0		6.0	yes	24217.0	yes	hybrid or gold		
9815755	Urology	24217.0	yes	6.0	24217.0		6.0	yes	24217.0	yes	hybrid or gold		
9003050	Urology												
7707720	Biomedical Engineering	19345.0	yes	0.0	19345.0	0.0	12.0	yes	19345.0	yes	hybrid or gold		
7707720	Orthopedics	19345.0	yes	0.0	19345.0	0.0	12.0	yes	19345.0	yes	hybrid or gold		
101532368	Biochemistry	30902.0	yes	0.0	30902.0	0.0	0.0	yes				Yes	yes
101532368	Cell Biology	30902.0	yes	0.0	30902.0	0.0	0.0	yes				Yes	yes
8801484	Biochemistry												
8801484	Biotechnology												
101186484	Biochemistry	1386.0	yes	12.0	1386.0		12.0	yes	1386.0	yes	hybrid or gold		
101186484	Biotechnology	1386.0	yes	12.0	1386.0		12.0	yes	1386.0	yes	hybrid or gold		
9101496	Molecular Biology	11407.0	yes	12.0	11407.0		12.0	yes	11407.0	yes	hybrid or gold		
101212092	Biochemistry	17022.0	yes	12.0	17022.0		12.0	yes	17022.0	yes	hybrid or gold		
9441434	Biochemistry	32049.0	yes	6.0	32049.0		6.0	yes	32049.0	yes	hybrid or gold		
9423530	Biochemistry												
9211750	Biochemistry	6950.0	yes	12.0	6950.0		12.0	yes	6950.0	yes	hybrid or gold		
8800894	Biochemistry												
8800894	Biotechnology												
8700181	Biochemistry	13910.0	yes	12.0	13910.0		12.0	yes	13910.0	yes	hybrid or gold		
101092707	Biochemistry	1888.0	yes	12.0	1888.0		12.0	yes	1888.0	yes	hybrid or gold		
101298608	Biochemistry	1889.0	yes	12.0	1889.0		12.0	yes	1889.0	yes	hybrid or gold		
19840460R	Dentistry												
