NlmUniqueID	sherpa_id	additional_oa_fee	oa_status
0370711	11287	yes	hybrid or gold
0370712	11290	yes	hybrid or gold
0370713	11291	yes	hybrid or gold
101233160	13741	yes	hybrid or gold
0372772	16900	yes	hybrid or gold
9505220	11293	yes	hybrid or gold
16930290R	16904	yes	hybrid or gold
7702639	12825	yes	hybrid or gold
8207483	4629	yes	hybrid or gold
9210143	13168	yes	hybrid or gold
7902034	13169	yes	hybrid or gold
101317016	13170	yes	hybrid or gold
8103137	10798	yes	hybrid or gold
7513292	11294	yes	hybrid or gold
9607601	11295	yes	hybrid or gold
0374630	4770	yes	hybrid or gold
0010505	16908	yes	hybrid or gold
0370735	11296	yes	hybrid or gold
7706761	16823	yes	hybrid or gold
101167473	16824	yes	hybrid or gold
8309633	3190	yes	hybrid or gold
9204210	10772	yes	hybrid or gold
0365304	11299	yes	hybrid or gold
8204531	13334	yes	hybrid or gold
8302815	10803	yes	hybrid or gold
9510067	16827	yes	hybrid or gold
8409431	16828	yes	hybrid or gold
101280107	14687	yes	hybrid or gold
0330057	3191	yes	hybrid or gold
101200317	16922	yes	hybrid or gold
0374655	15898	yes	hybrid or gold
0217764	11301	yes	hybrid or gold
8010936	16924	yes	hybrid or gold
8002742	12868	yes	hybrid or gold
7910006	16934	yes	hybrid or gold
7806016	16942	yes	hybrid or gold
101689703	35791	yes	hybrid or gold
0226040	16944	yes	hybrid or gold
9207282	4631	yes	hybrid or gold
9111860	12550	yes	hybrid or gold
7909578	12553	yes	hybrid or gold
8200291	12554	yes	hybrid or gold
100969716	13458	yes	hybrid or gold
8401784	12557	yes	hybrid or gold
9014759	12559	yes	hybrid or gold
8412849	12565	yes	hybrid or gold
0374720	13512	yes	hybrid or gold
7806862	12580	yes	hybrid or gold
9711057	12585	yes	hybrid or gold
0270707	908	yes	hybrid or gold
0400675	4633	yes	hybrid or gold
9200430	12597	yes	hybrid or gold
101528681	12599	yes	hybrid or gold
101562474	17768	yes	hybrid or gold
0314024	13183	yes	hybrid or gold
7804127	12603	yes	hybrid or gold
8406214	12608	yes	hybrid or gold
7603616	12609	yes	hybrid or gold
101184882	10440	yes	hybrid or gold
9211274	16717	yes	hybrid or gold
0374750	15879	yes	hybrid or gold
9710011	35804	yes	hybrid or gold
7503051	4049	yes	hybrid or gold
7808986	13752	yes	hybrid or gold
9102136	13753	yes	hybrid or gold
7906073	13768	yes	hybrid or gold
1275002	3193	yes	hybrid or gold
101597220	33401	yes	hybrid or gold
7907132	3224	yes	hybrid or gold
9431305	14123	yes	hybrid or gold
7503060	10306	yes	hybrid or gold
100893243	14125	yes	hybrid or gold
101176252	35826	yes	hybrid or gold
101613234	35827	yes	hybrid or gold
8801388	14128	yes	hybrid or gold
8710131	13774	yes	hybrid or gold
8703515	13776	yes	hybrid or gold
9111870	14131	yes	hybrid or gold
8812164	11363	yes	hybrid or gold
0157375	13780	yes	hybrid or gold
100970413	11364	yes	hybrid or gold
100888800	13782	yes	hybrid or gold
8411927	13783	yes	hybrid or gold
9700068	13784	yes	hybrid or gold
9442138	13794	yes	hybrid or gold
8804703	13795	yes	hybrid or gold
101308347	13798	yes	hybrid or gold
101139554	13807	yes	hybrid or gold
8812166	13809	yes	hybrid or gold
8801383	13811	yes	hybrid or gold
101300157	13812	yes	hybrid or gold
9433352	13813	yes	hybrid or gold
9815671	13825	yes	hybrid or gold
8704309	13837	yes	hybrid or gold
101318676	13839	yes	hybrid or gold
101128966	13842	yes	hybrid or gold
0354422	13865	yes	hybrid or gold
9011485	13866	yes	hybrid or gold
0153605	13876	yes	hybrid or gold
9109125	40987	yes	hybrid or gold
7605913	3194	yes	hybrid or gold
0401664	11372	yes	hybrid or gold
8508119	12540	yes	hybrid or gold
7903310	13885	yes	hybrid or gold
101083101	3216	yes	hybrid or gold
7601744	13930	yes	hybrid or gold
101300022	12928	yes	hybrid or gold
101534770	13955	yes	hybrid or gold
8806591	13957	yes	hybrid or gold
101179473	2842	yes	hybrid or gold
9102703	14179	yes	hybrid or gold
8503886	13959	yes	hybrid or gold
8007166	4783	yes	hybrid or gold
1305440	13965	yes	hybrid or gold
2985080R	4636	yes	hybrid or gold
0014067	11376	yes	hybrid or gold
9707935	13995	yes	hybrid or gold
7807107	3217	yes	hybrid or gold
101322406	13698	yes	hybrid or gold
101469694	14001	yes	hybrid or gold
2985088R	11379	yes	hybrid or gold
9716237	14012	yes	hybrid or gold
8109498	14022	yes	hybrid or gold
0375403	14140	yes	hybrid or gold
7905558	14024	yes	hybrid or gold
0217410	23904	yes	hybrid or gold
101132622	14026	yes	hybrid or gold
101226721	21312	yes	hybrid or gold
8206428	4785	yes	hybrid or gold
100898657	14183	yes	hybrid or gold
8605836	14067	yes	hybrid or gold
0375410	3251	yes	hybrid or gold
9610774	14068	yes	hybrid or gold
8709735	3218	yes	hybrid or gold
8607529	4786	yes	hybrid or gold
0052631	4787	yes	hybrid or gold
101233150	14069	yes	hybrid or gold
9610507	4788	yes	hybrid or gold
9882059	14075	yes	hybrid or gold
101264239	14076	yes	hybrid or gold
8511298	4789	yes	hybrid or gold
0376364	3219	yes	hybrid or gold
101475056	14082	yes	hybrid or gold
100901141	8861	yes	hybrid or gold
0376331	14083	yes	hybrid or gold
8113536	18901	yes	hybrid or gold
0376333	14084	yes	hybrid or gold
9112938	4790	yes	hybrid or gold
1264241	14108	yes	hybrid or gold
0050303	14110	yes	hybrid or gold
9812598	12929	yes	hybrid or gold
9015483	4709	yes	hybrid or gold
9111633	4791	yes	hybrid or gold
9011206	11384	yes	hybrid or gold
101295847	23486	yes	hybrid or gold
101303204	14117	yes	hybrid or gold
0376340	11385	yes	hybrid or gold
0376342	11387	yes	hybrid or gold
100960995	6254	yes	hybrid or gold
9508274	12871	yes	hybrid or gold
0376374	14188	yes	hybrid or gold
9203369	14157	yes	hybrid or gold
9014475	3222	yes	hybrid or gold
8407742	3223	yes	hybrid or gold
101607771	35831	yes	hybrid or gold
101163270	12971	yes	hybrid or gold
8005839	14150	yes	hybrid or gold
8712262	3225	yes	hybrid or gold
101238023	35892	yes	hybrid or gold
9430798	16772	yes	hybrid or gold
101712925	33357	yes	hybrid or gold
101605555	25567	yes	hybrid or gold
8912371	10822	yes	hybrid or gold
101464443	2946	yes	hybrid or gold
100889186	12931	yes	hybrid or gold
0375521	16951	yes	hybrid or gold
8800805	12491	yes	hybrid or gold
8214883	16036	yes	hybrid or gold
9432592	12873	yes	hybrid or gold
7807333	17095	yes	hybrid or gold
0405543	21313	yes	hybrid or gold
101160862	16953	yes	hybrid or gold
0347227	16600	yes	hybrid or gold
9422753	12896	yes	hybrid or gold
9713490	16038	yes	hybrid or gold
0375267	4794	yes	hybrid or gold
9426302	11391	yes	hybrid or gold
0210453	13337	yes	hybrid or gold
100883508	16582	yes	hybrid or gold
9437794	15510	yes	hybrid or gold
9312850	16585	yes	hybrid or gold
100968751	17097	yes	hybrid or gold
8006324	15511	yes	hybrid or gold
7500844	15133	yes	hybrid or gold
9805456	11395	yes	hybrid or gold
7905289	4660	yes	hybrid or gold
0400763	16602	yes	hybrid or gold
101632149	12543	yes	hybrid or gold
8805018	4661	yes	hybrid or gold
8100437	12876	yes	hybrid or gold
0401057	10472	yes	hybrid or gold
0236217	4662	yes	hybrid or gold
8804532	15544	yes	hybrid or gold
7806090	15182	yes	hybrid or gold
7600130	16551	yes	hybrid or gold
8500749	16552	yes	hybrid or gold
7605074	15868	yes	hybrid or gold
8709538	16088	yes	hybrid or gold
7905589	16087	yes	hybrid or gold
9709307	11399	yes	hybrid or gold
9304420	12878	yes	hybrid or gold
7609387	13339	yes	hybrid or gold
8219243	8889	yes	hybrid or gold
0401075	3227	yes	hybrid or gold
101090848	16716	yes	hybrid or gold
8511379	16720	yes	hybrid or gold
7603663	8884	yes	hybrid or gold
9111474	16548	yes	hybrid or gold
8303331	16549	yes	hybrid or gold
8802712	16546	yes	hybrid or gold
0401101	8894	yes	hybrid or gold
9709118	4664	yes	hybrid or gold
101576782	22041	yes	hybrid or gold
9305697	17113	yes	hybrid or gold
100890606	4808	yes	hybrid or gold
9708549	13195	yes	hybrid or gold
9513583	17115	yes	hybrid or gold
7806109	15910	yes	hybrid or gold
8406280	17118	yes	hybrid or gold
8008690	17120	yes	hybrid or gold
7905840	17123	yes	hybrid or gold
101226123	17124	yes	hybrid or gold
9302888	12901	yes	hybrid or gold
100940513	12904	yes	hybrid or gold
0151504	17126	yes	hybrid or gold
0401223	17127	yes	hybrid or gold
0151434	4667	yes	hybrid or gold
9438794	12937	yes	hybrid or gold
8006349	17128	yes	hybrid or gold
9882449	12845	yes	hybrid or gold
9882015	16954	yes	hybrid or gold
8906641	10842	yes	hybrid or gold
101558279	17775	yes	hybrid or gold
8302490	6518	yes	hybrid or gold
0322116	11406	yes	hybrid or gold
8217463	12938	yes	hybrid or gold
101463825	16932	yes	hybrid or gold
0370121	27122	yes	hybrid or gold
8211617	15516	yes	hybrid or gold
8802730	16579	yes	hybrid or gold
9101496	11407	yes	hybrid or gold
9806488	15912	yes	hybrid or gold
0423204	10846	yes	hybrid or gold
7911385	16060	yes	hybrid or gold
101723001	16040	yes	hybrid or gold
7612148	16063	yes	hybrid or gold
0142657	6953	yes	hybrid or gold
8002823	10843	yes	hybrid or gold
0376507	4816	yes	hybrid or gold
8407192	17138	yes	hybrid or gold
8214983	11410	yes	hybrid or gold
0401273	10782	yes	hybrid or gold
101160559	35865	yes	hybrid or gold
101122473	12940	yes	hybrid or gold
8803591	16089	yes	hybrid or gold
8907468	12880	yes	hybrid or gold
0401300	12972	yes	hybrid or gold
101581124	22052	yes	hybrid or gold
8908438	12941	yes	hybrid or gold
8408032	10506	yes	hybrid or gold
101520867	14168	yes	hybrid or gold
8804207	16849	yes	hybrid or gold
9508563	16561	yes	hybrid or gold
9306979	13248	yes	hybrid or gold
9610769	4896	yes	hybrid or gold
8917640	4837	yes	hybrid or gold
101530546	16831	yes	hybrid or gold
101656808	33399	yes	hybrid or gold
100898759	12947	yes	hybrid or gold
0330501	16564	yes	hybrid or gold
8904133	10864	yes	hybrid or gold
101233161	16756	yes	hybrid or gold
9208188	16757	yes	hybrid or gold
8306133	12461	yes	hybrid or gold
9805378	13095	yes	hybrid or gold
7608063	13344	yes	hybrid or gold
0326377	16852	yes	hybrid or gold
101522599	17161	yes	hybrid or gold
9715779	13345	yes	hybrid or gold
9717383	13346	yes	hybrid or gold
0416575	11415	yes	hybrid or gold
8712158	4710	yes	hybrid or gold
7709027	16092	yes	hybrid or gold
0361055	16090	yes	hybrid or gold
1307333	16093	yes	hybrid or gold
9423846	15881	yes	hybrid or gold
101280339	12955	yes	hybrid or gold
8804364	4849	yes	hybrid or gold
101665956	35385	yes	hybrid or gold
100971555	16722	yes	hybrid or gold
0410553	12884	yes	hybrid or gold
410553	12884	yes	hybrid or gold
9805460	16560	yes	hybrid or gold
366151	16570	yes	hybrid or gold
8406899	17165	yes	hybrid or gold
8906319	13347	yes	hybrid or gold
8002006	12974	yes	hybrid or gold
9706281	12973	yes	hybrid or gold
7602745	12975	yes	hybrid or gold
110674	11416	yes	hybrid or gold
417402	4712	yes	hybrid or gold
9884362	4713	yes	hybrid or gold
105072	13286	yes	hybrid or gold
9505185	12546	yes	hybrid or gold
101266131	16571	yes	hybrid or gold
9101000	16572	yes	hybrid or gold
101528275	15856	yes	hybrid or gold
9312666	13335	yes	hybrid or gold
101477604	15891	yes	hybrid or gold
9435608	15919	yes	hybrid or gold
