NlmUniqueID	sherpa_id	sherpa_has_oa_path
9011206	11384	yes
101295847	23486	yes
101303204	14117	yes
0376340	11385	yes
0376342	11387	yes
100960995	6254	yes
9508274	12871	yes
0376374	14188	yes
9203369	14157	yes
9014475	3222	yes
8407742	3223	yes
101607771	35831	yes
101163270	12971	yes
8005839	14150	yes
8712262	3225	yes
101238023	35892	yes
100960562	3830	yes
0326144	10818	yes
9430798	16772	yes
101712925	33357	yes
101605555	25567	yes
8912371	10822	yes
101464443	2946	yes
100889186	12931	yes
0375521	16951	yes
8800805	12491	yes
8214883	16036	yes
9432592	12873	yes
7807333	17095	yes
0405543	21313	yes
101160862	16953	yes
0347227	16600	yes
9422753	12896	yes
9713490	16038	yes
0375267	4794	yes
9426302	11391	yes
0210453	13337	yes
100883508	16582	yes
9437794	15510	yes
9312850	16585	yes
100968751	17097	yes
8006324	15511	yes
7500844	15133	yes
9805456	11395	yes
7905289	4660	yes
0400763	16602	yes
101632149	12543	yes
101465345	15512	yes
8805018	4661	yes
8100437	12876	yes
9500169	11397	yes
0401057	10472	yes
0236217	4662	yes
8804532	15544	yes
7806090	15182	yes
7600130	16551	yes
8500749	16552	yes
7605074	15868	yes
8709538	16088	yes
7905589	16087	yes
9709307	11399	yes
9304420	12878	yes
7609387	13339	yes
8219243	8889	yes
0401075	3227	yes
101090848	16716	yes
8511379	16720	yes
7603663	8884	yes
9111474	16548	yes
8303331	16549	yes
8802712	16546	yes
0401101	8894	yes
9709118	4664	yes
101576782	22041	yes
9305697	17113	yes
100890606	4808	yes
9708549	13195	yes
9513583	17115	yes
7806109	15910	yes
8406280	17118	yes
8008690	17120	yes
7905840	17123	yes
101226123	17124	yes
9302888	12901	yes
100940513	12904	yes
0151504	17126	yes
0401223	17127	yes
0151434	4667	yes
9438794	12937	yes
8006349	17128	yes
9882449	12845	yes
9882015	16954	yes
8906641	10842	yes
101558279	17775	yes
8302490	6518	yes
0322116	11406	yes
8217463	12938	yes
101463825	16932	yes
0370121	27122	yes
8211617	15516	yes
8802730	16579	yes
9101496	11407	yes
9806488	15912	yes
0423204	10846	yes
7911385	16060	yes
101723001	16040	yes
7612148	16063	yes
0142657	6953	yes
8002823	10843	yes
0376507	4816	yes
8407192	17138	yes
8214983	11410	yes
0401273	10782	yes
101160559	35865	yes
101122473	12940	yes
8803591	16089	yes
8907468	12880	yes
0401300	12972	yes
101581124	22052	yes
8908438	12941	yes
9214757	31054	yes
101477399	4890	yes
8009022	4892	yes
9425531	17751	yes
101500934	4895	yes
8408032	10506	yes
8712301	42403	yes
7507497	10850	yes
101520867	14168	yes
8804207	16849	yes
9508563	16561	yes
9306979	13248	yes
9610769	4896	yes
8917640	4837	yes
101530546	16831	yes
101656808	33399	yes
100898759	12947	yes
0330501	16564	yes
8904133	10864	yes
101233161	16756	yes
9208188	16757	yes
8306133	12461	yes
101213819	14173	yes
9805378	13095	yes
7608063	13344	yes
0326377	16852	yes
101522599	17161	yes
9715779	13345	yes
9717383	13346	yes
0416575	11415	yes
8712158	4710	yes
7709027	16092	yes
0361055	16090	yes
1307333	16093	yes
9423846	15881	yes
101280339	12955	yes
8804364	4849	yes
101665956	35385	yes
100971555	16722	yes
9433356	12852	yes
0410553	12884	yes
410553	12884	yes
9805460	16560	yes
366151	16570	yes
8406899	17165	yes
8906319	13347	yes
8002006	12974	yes
9706281	12973	yes
7602745	12975	yes
110674	11416	yes
417402	4712	yes
9884362	4713	yes
105072	13286	yes
9505185	12546	yes
101266131	16571	yes
9101000	16572	yes
101528275	15856	yes
9312666	13335	yes
101477604	15891	yes
33370	10878	yes
9508901	10879	yes
413645	10884	yes
9435608	15919	yes
