NlmUniqueID	BroadJournalHeading	
101652981	Cardiology	
101778868	Pediatrics	
0423506	Reproductive Medicine	
0423506	Urology	
0423126	Endocrinology	
101585129	Reproductive Medicine	
101585129	Urology	
1304656	Nursing	
7705399	Anesthesiology	
9424972	Anesthesiology	
1310650	Anesthesiology	
0404017	Anesthesiology	
9207842	Anesthesiology	
9207842	Dentistry	
0043533	Anesthesiology	
0043533	Dentistry	
101273663	Anesthesiology	
8810131	Anesthesiology	
0414774	Anesthesiology	
1300217	Anesthesiology	
0060612	Cardiology	
0370543	Chemistry	
0370544	Parasitology	
9814575	Hematology	
9604504	Cardiology	
9604504	General Surgery	
0370545	Vascular Diseases	
0427125	Cardiology	
0203706	Vascular Diseases	
0370550	Dentistry	
0370550	Orthodontics	
7611915	Medicine	
0376746	Biology	
0376746	Psychology	
9011409	Biotechnology	
9011409	Zoology	
0263344	Hematology	
0263344	Molecular Biology	
0263344	Veterinary Medicine	
9814573	Veterinary Medicine	
8605704	Genetics	
8605704	Zoology	
101083072	Veterinary Medicine	
0357415	Behavioral Sciences	
0357415	Veterinary Medicine	
7807205	Reproductive Medicine	
7807205	Veterinary Medicine	
7807205	Zoology	
100956805	Veterinary Medicine	
101303270	Veterinary Medicine	
101303270	Zoology	
101726292	Laboratory Animal Science	
7503289	Medicine	
7506854	Military Medicine	
7506854	Tropical Medicine	
7506853	Medicine	
7604095	Medicine	
0413756	Biology	
101528485	Medicine	
101528485	Traumatology	
101231417	Medicine	
9500166	Environmental Health	
0372346	Allergy and Immunology	
9503580	Allergy and Immunology	
9503580	Pulmonary Medicine	
7505202	Social Sciences	
101600811	Pulmonary Medicine	
100963897	Anatomy	
0370553	Pathology	
0372332	Anesthesiology	
0064717	Biology	
7513553	Dentistry	
7513553	General Surgery	
8510246	Behavioral Sciences	
0040752	Biochemistry	
0040752	Biology	
0040752	Biophysics	
2984690R	Biology	
0361512	Biomedical Engineering	
0372347	Botany	
9815987	Anesthesiology	
9815987	Cardiology	
0142167	Cardiology	
0142167	Vascular Diseases	
7610375	Chemistry	
7610375	Toxicology	
0140722	General Surgery	
7609767	General Surgery	
7609767	Gynecology	
7609198	General Surgery	
7609198	Gynecology	
7609198	Obstetrics	
7702958	Gynecology	
7702959	General Surgery	
7702959	Gynecology	
0376315	General Surgery	
0376315	Pediatrics	
8411230	General Surgery	
9011039	General Surgery	
2983317R	General Surgery	
8305839	General Surgery	
0140655	Cardiology	
0140655	General Surgery	
0140655	Pulmonary Medicine	
0324055	Biochemistry	
0410247	Clinical Laboratory Techniques	
0410250	Clinical Laboratory Techniques	
101152152	Anti-Infective Agents	
101152152	Microbiology	
8911021	Psychiatry	
0220042	Medicine	
101623278	Neurology	
0372350	Dentistry	
0370561	Dermatology	
0370561	Sexually Transmitted Diseases	
7702013	Dermatology	
7702013	Sexually Transmitted Diseases	
9800503	Pathology	
14940460R	Jurisprudence	
8406611	Neurology	
8002646	Emergency Medicine	
0116744	Endocrinology	
7503290	Biology	
9100013	Epidemiology	
101167762	Primary Health Care	
8213275	Anesthesiology	
8213275	Critical Care	
0263111	Gastroenterology	
0370562	Genetics, Medical	
0257341	Genetics	
0257341	Reproductive Medicine	
0257341	Veterinary Medicine	
101620864	Medicine	
9306639	Jurisprudence	
9306639	Public Health	
9107334	Hematology	
101155885	Gastroenterology	
0370554	Histocytochemistry	
0404024	Biology	
0416661	Genetics, Medical	
7708044	Environmental Health	
9002865	Microbiology	
9002865	Public Health	
0353045	Allergy and Immunology	
0373074	Allergy and Immunology	
7512320	Allergy and Immunology	
7512320	Microbiology	
8701983	Allergy and Immunology	
8503043	Allergy and Immunology	
7502518	Medicine	
7502518	Microbiology	
8701984	Microbiology	
8503044	Microbiology	
8702442	Virology	
0372351	Internal Medicine	
7502519	Pulmonary Medicine	
7502520	Public Health	
0372343	General Surgery	
8806705	Internal Medicine	
101571172	Clinical Laboratory Techniques	
0400641	Otolaryngology	
8906388	Medicine	
0420465	Biology	
0420465	Medicine	
0221122	Medicine	
0171744	Internal Medicine	
15010050R	Jurisprudence	
2984692R	Psychiatry	
7505203	Medicine	
7505203	Public Health	
7505203	Science	
9439578	Medicine	
0354704	Microbiology	
7506858	Science	
7707449	Neurology	
9607443	Cardiology	
8913398	Nuclear Medicine	
0372653	Nutritional Sciences	
8105511	Metabolism	
8105511	Nutritional Sciences	
0203526	Occupational Medicine	
0370555	Ophthalmology	
0401032	Dentistry	
9007735	Neoplasms	
0210137	Ophthalmology	
100893534	Ophthalmology	
7511607	Allergy and Immunology	
7511607	Medicine	
7511607	Microbiology	
0347360	Gynecology	
0347360	Obstetrics	
0347360	Perinatology	
0407300	Otolaryngology	
1256156	Otolaryngology	
9431026	General Surgery	
9431026	Otolaryngology	
2984695R	Medicine	
0221123	Pediatrics	
101585484	Palliative Care	
101585484	Therapeutics	
101593588	Parasitology	
0376525	Parasitology	
8106337	Pathology	
2984696R	Pediatrics	
9702874	Dentistry	
2985176R	Pharmacology	
2985176R	Pharmacy	
9203131	Drug Therapy	
9203131	Pharmacology	
0256644	Physical and Rehabilitation Medicine	
101502773	Physical and Rehabilitation Medicine	
8506625	Anthropology	
7805336	General Surgery	
8006208	Dentistry	
8006208	General Surgery	
7506860	General Surgery	
0372331	Radiology	
0372654	Radiology	
8701687	Physical and Rehabilitation Medicine	
1267230	Veterinary Medicine	
101536246	Biology	
0372355	Rheumatology	
0071152	Public Health	
8507355	Medicine	
0372361	History of Medicine	
0372361	Science	
2985177R	Allergy and Immunology	
2985177R	Communicable Diseases	
8701688	Allergy and Immunology	
8701688	Communicable Diseases	
7511864	Tropical Medicine	
7506850	Medicine	
0404022	Dentistry	
0372354	General Surgery	
9420840	General Surgery	
9420840	Neoplasms	
9703158	Cardiology	
9703158	General Surgery	
9703158	Pulmonary Medicine	
9703158	Vascular Diseases	
15030100R	General Surgery	
15030100R	Pulmonary Medicine	
9802544	Transplantation	
2985178R	Parasitology	
2985178R	Tropical Medicine	
8210625	Pediatrics	
8210625	Tropical Medicine	
0414101	Medicine	
0414102	Medicine	
0212342	Urology	
8703941	General Surgery	
8703941	Vascular Diseases	
101698454	Occupational Medicine	
8411466	Nephrology	
8411466	Nursing	
0372330	Biology	
7606934	Endocrinology	
0372363	Psychology	
0405351	Ophthalmology	
7801910	Education	
101763872	Biomedical Engineering	
7501078	Dentistry	
101152228	Medicine	
101152228	Traumatology	
0412665	Medicine	
101508602	Chemistry Techniques, Analytical	
101614024	Biology	
101614024	Genetics	
101614024	Veterinary Medicine	
2985150R	Biochemistry	
101714020	Computational Biology	
100883581	Biomedical Engineering	
101469708	Biophysics	
0332636	Biomedical Engineering	
0332636	Biophysics	
9211097	Biophysics	
9211097	Molecular Biology	
9211097	Physics	
8505748	Biophysics	
8505748	Chemistry	
8602195	Cell Biology	
9600627	Biology	
9600627	Cell Biology	
101574034	Biochemistry	
101574034	Molecular Biology	
101235325	Psychology	
0372367	Zoology	
101561951	Nutritional Sciences	
101561951	Technology	
0117605	Genetics	
100911346	Genetics	
100911346	Genetics, Medical	
8100572	Geriatrics	
8309206	Allergy and Immunology	
2985151R	Medicine	
0372370	Microbiology	
7804039	Neurology	
7905958	Nuclear Medicine	
7905958	Physics	
8406387	Nursing	
8209988	Nutritional Sciences	
101275111	Pathology	
7607089	Pharmacology	
7607088	Pharmacology	
7607088	Toxicology	
15040080R	Chemistry	
0370600	Physiology	
0372373	Botany	
101140127	Botany	
0372374	Psychology	
8006431	Public Health	
8101117	Physical and Rehabilitation Medicine	
9200315	Behavioral Sciences	
101625721	Virology	
101660822	Neurology	
101660822	Ophthalmology	
9604640	Health Services Research	
9604640	Statistics as Topic	
0102537	Nursing	
7809992	Nursing	
0372377	Anthropology	
9709920	Anthropology	
9709920	Medicine	
1305576	Anti-Infective Agents	
8803688	Anti-Infective Agents	
8502784	Anti-Infective Agents	
8502784	Biotechnology	
0400642	Anti-Infective Agents	
0375020	Anti-Infective Agents	
101265649	Antineoplastic Agents	
101265649	Chemistry	
8603523	Antineoplastic Agents	
8603523	Pharmacology	
9100823	Antineoplastic Agents	
8102988	Neoplasms	
101462262	Allergy and Immunology	
101462262	Drug Therapy	
101462262	Pharmacology	
0315061	Anti-Infective Agents	
101585411	Anti-Infective Agents	
100888899	Metabolism	
9606142	Biochemistry	
9606142	Molecular Biology	
9606142	Pharmacology	
9110698	Molecular Biology	
9009212	Anti-Infective Agents	
9009212	Chemistry	
9009212	Virology	
9815705	Anti-Infective Agents	
9815705	Virology	
8109699	Anti-Infective Agents	
8109699	Virology	
0372625	Allergy and Immunology	
0372625	Microbiology	
9877853	Dentistry	
9432921	Psychology	
9212242	Behavioral Sciences	
9212242	Psychology	
101086634	General Surgery	
0372403	Nursing	
0260637	Dentistry	
8803400	Allergy and Immunology	
8803400	Microbiology	
8803400	Pathology	
8812090	Allergy and Immunology	
8812090	Microbiology	
8812090	Pathology	
9875593	Dentistry	
15120050R	Dentistry	
9712129	Cell Biology	
8006808	Behavioral Sciences	
8006808	Nutritional Sciences	
8208561	Biochemistry	
8208561	Biotechnology	
101150311	Medical Informatics	
101537732	Medical Informatics	
7605801	Microbiology	
0261412	Psychology	
101150314	Health Services	
101150314	Public Health	
9506216	Anthropology	
100888796	Histocytochemistry	
100888796	Molecular Biology	
7605802	Microbiology	
8406612	Biotechnology	
8406612	Microbiology	
7600656	Neurology	
7600656	Physiology	
9507620	Neurology	
9507620	Psychology	
101584082	Neurology	
101584082	Psychology	
101584990	Neurology	
101584990	Pediatrics	
101584990	Psychology	
8901557	Nursing	
9103256	Environmental Health	
9103256	Occupational Medicine	
0247660	Ophthalmology	
9308726	Parasitology	
8308921	Pathology	
101264333	Metabolism	
101264333	Nutritional Sciences	
101264333	Physiology	
101264333	Sports Medicine	
101502957	Behavioral Sciences	
101502957	Psychology	
9712383	Behavioral Sciences	
9712383	Psychophysiology	
9306253	Environmental Health	
9306253	Nuclear Medicine	
8101119	Psychiatry	
0372406	Chemistry Techniques, Analytical	
0372406	Clinical Laboratory Techniques	
8915308	Chemistry Techniques, Analytical	
1310652	Pharmacology	
0136645	Pharmacy	
8500246	Biology	
8500246	Toxicology	
101298363	Gastroenterology	
101530790	Nephrology	
8005330	History of Medicine	
8912864	Allergy and Immunology	
8912864	Medicine	
101590917	Allergy and Immunology	
101590917	Medicine	
7505218	Allergy and Immunology	
7505218	Medicine	
7609770	Pathology	
0372423	Anatomy	
0372423	Embryology	
0372423	Histology	
0406007	Anatomy	
0406007	Cell Biology	
7609771	Pathology	
7806755	Reproductive Medicine	
7806755	Urology	
101222433	Nutritional Sciences	
101222433	Veterinary Medicine	
0372456	Dermatology	
0372456	Sexually Transmitted Diseases	
0372460	Pediatrics	
8302753	Jurisprudence	
8302753	Occupational Medicine	
8302753	Public Health	
0412667	Dermatology	
0412667	Sexually Transmitted Diseases	
0412670	Dermatology	
0412670	Sexually Transmitted Diseases	
0372420	Jurisprudence	
0372420	Occupational Medicine	
0372420	Public Health	
0372430	Biochemistry	
0372430	Biophysics	
0400643	Biology	
8004626	Biology	
0321546	Biology	
0321546	Medicine	
0354720	Pulmonary Medicine	
101777538	Pulmonary Medicine	
101126728	Cardiology	
101465655	Cardiology	
101465655	Vascular Diseases	
8004861	General Surgery	
0135774	Pulmonary Medicine	
9004255	Neurology	
9004255	Psychology	
0372455	Medicine	
0372455	Pathology	
0372433	Dermatology	
7512588	Dermatology	
7512588	Sexually Transmitted Diseases	
8000462	Dermatology	
7512589	Dermatology	
0372434	Pediatrics	
101220684	Pediatrics	
9501297	Pediatrics	
9501297	Perinatology	
8500828	Emergency Medicine	
101652058	Endocrinology	
101652058	Metabolism	
0357245	Environmental Health	
0357245	Toxicology	
0212627	Environmental Health	
0212627	Occupational Medicine	
101282564	Environmental Health	
101282564	Occupational Medicine	
15220270R	Anatomy	
0064757	Urology	
0372410	Veterinary Medicine	
100883500	General Surgery	
9300357	Primary Health Care	
7601472	Pharmacology	
7601472	Toxicology	
0372447	Physiology	
0044500	Gastroenterology	
0372421	Pediatrics	
7502529	Pathology	
0372435	Psychiatry	
0333473	Genetics	
8214379	Geriatrics	
8911786	Geriatrics	
1305110	Psychology	
7506868	Microbiology	
0372411	Neoplasms	
0372655	Gynecology	
0372655	Obstetrics	
7901051	Gynecology	
8710213	Gynecology	
8710213	Obstetrics	
8609303	History of Medicine	
0123544	History of Medicine	
8806082	Cell Biology	
8806082	Histology	
0146564	Histology	
0104067	Anatomy	
0331541	Microbiology	
0331541	Public Health	
0114365	Allergy and Immunology	
8501752	Biochemistry	
8501752	Physiology	
8501752	Zoology	
7505226	Biology	
0400463	Cardiology	
0412062	Pharmacology	
0373031	Medicine	
7502526	Public Health	
7502527	Public Health	
0372422	History of Medicine	
0405353	Drug Therapy	
0405353	Pharmacology	
0405355	Biochemistry	
0405355	Physiology	
9111069	Biochemistry	
9111069	Biophysics	
9111069	Physiology	
0372440	Internal Medicine	
0262036	Medicine	
100889644	Medicine	
2985162R	Anatomy	
2985162R	Embryology	
0372443	Pathology	
0372441	Biology	
0372445	Dermatology	
0372445	Sexually Transmitted Diseases	
0401163	Otolaryngology	
2985163R	Gastroenterology	
0205024	Otolaryngology	
0377771	Otolaryngology	
0205027	Otolaryngology	
0205025	Otolaryngology	
0205312	Neoplasms	
0372446	Pediatrics	
7611922	Microbiology	
7611922	Tropical Medicine	
0162115	Urology	
9308247	Nephrology	
9308247	Reproductive Medicine	
9308247	Urology	
0162114	Urology	
8809080	Nephrology	
8809080	Reproductive Medicine	
8809080	Urology	
7502525	Genetics	
7502525	Social Sciences	
0326076	Pediatrics	
1256765	Dermatology	
1256765	Sexually Transmitted Diseases	
0414103	Otolaryngology	
0246646	Medicine	
0360076	Cardiology	
0002256	Forensic Sciences	
0002256	Jurisprudence	
0067507	Nutritional Sciences	
0061476	Medicine	
0406011	Cardiology	
0406011	Vascular Diseases	
2985157R	Occupational Medicine	
2985161R	Medicine	
2985161R	Pathology	
0051452	Medicine	
9312706	Medicine	
1260766	Forensic Sciences	
1260766	Jurisprudence	
1260766	Toxicology	
0410427	Microbiology	
0411220	Microbiology	
1263173	Pulmonary Medicine	
8902999	Pulmonary Medicine	
2984704R	Neurology	
0372436	Neurology	
0372462	Ophthalmology	
7701763	Ophthalmology	
7611921	Ophthalmology	
7706534	Ophthalmology	
0116711	Dentistry	
9011043	General Surgery	
9011043	Orthopedics	
9011043	Traumatology	
7803037	General Surgery	
7803037	Orthopedics	
7803037	Traumatology	
0002266	Orthopedics	
0002266	Traumatology	
7508491	Orthopedics	
101318988	Metabolism	
101318988	Orthopedics	
0404251	Gynecology	
0404251	Obstetrics	
0376526	Otolaryngology	
8603209	Otolaryngology	
0414105	Otolaryngology	
8308479	Otolaryngology	
7605251	Pathology	
7607091	Pathology	
0372450	Medicine	
0372450	Pathology	
9421356	Pediatrics	
9422751	Pediatrics	
0330167	Pharmacy	
0340675	Pharmacy	
8000036	Pharmacology	
2985158R	Physical and Rehabilitation Medicine	
9810655	Physical and Rehabilitation Medicine	
9510153	Biochemistry	
9510153	Physiology	
100890196	Occupational Medicine	
2984697R	Neurology	
2984697R	Psychiatry	
2984697R	Psychology	
1270313	Neurology	
1270313	Psychiatry	
8708534	Nursing	
8708534	Psychiatry	
1305270	Psychology	
0372453	Orthopedics	
101549567	Medicine	
101549567	Veterinary Medicine	
0421056	Microbiology	
0421056	Pathology	
0400644	Biology	
0372451	Medicine	
7600478	Physiology	
1273516	Behavioral Sciences	
1273516	Psychiatry	
1304603	Ophthalmology	
101715860	Ophthalmology	
0372454	Dentistry	
9504451	Behavioral Sciences	
9716528	General Surgery	
0217641	Nutritional Sciences	
0217641	Veterinary Medicine	
1263557	Pulmonary Medicine	
0417615	Toxicology	
7802567	Toxicology	
0434110	Pharmacology	
0040527	Veterinary Medicine	
9313674	Veterinary Medicine	
7506870	Virology	
9214275	Virology	
9815663	Psychology	
9815663	Women's Health	
101142614	Microbiology	
9877762	Health Services	
9877762	Hospitals	
0373110	Medicine	
8602204	Medicine	
0241212	Allergy and Immunology	
0373100	Occupational Medicine	
0373100	Toxicology	
0372657	Dentistry	
0372465	Medicine	
15240450R	Nursing	
9104816	Dentistry	
15310090R	Dentistry	
0102754	Nursing	
0370603	Anatomy	
0370603	Embryology	
0370603	Histology	
0370604	Pathology	
7609209	Nursing	
7609209	Physical and Rehabilitation Medicine	
9918402287906676	Rheumatology	
0421031	Cardiology	
9100283	Gastroenterology	
9100283	General Surgery	
0403437	Endocrinology	
0403437	Metabolism	
15310420R	Medicine	
0400645	Ophthalmology	
7506873	Dentistry	
0413656	General Surgery	
0413656	Medicine	
7505230	Public Health	
15310600R	Gastroenterology	
7512592	Public Health	
7505232	Biology	
0125444	Neurology	
0125444	Psychiatry	
0376530	Pathology	
17140250R	Dentistry	
19320330R	Dentistry	
9101388	Vascular Diseases	
9505803	Vascular Diseases	
8401388	Vascular Diseases	
7508494	Vascular Diseases	
8809082	Nursing	
8809082	Rheumatology	
101518086	Rheumatology	
100913255	Rheumatology	
101154438	Rheumatology	
0370605	Rheumatology	
101623795	Rheumatology	
100972232	Zoology	
8506498	Orthopedics	
15320210R	Dentistry	
9431307	Biotechnology	
9431307	Transplantation	
101594777	Biotechnology	
101594777	Nanotechnology	
101524746	Biochemistry	
101524746	Molecular Biology	
8915031	Medical Informatics	
9433814	Biology	
0370606	Biomedical Engineering	
0370606	Orthopedics	
0370606	Physical and Rehabilitation Medicine	
7802778	Transplantation	
101476585	Complementary Therapies	
101476585	Psychiatry	
8213278	Substance-Related Disorders	
0372660	Pharmacology	
7611907	Medicine	
0370444	Pediatrics	
0370444	Public Health	
9204109	Transplantation	
8611947	Transplantation	
0146172	Dentistry	
0146172	Pediatrics	
9008247	Nursing	
0370563	Audiology	
0370563	Speech-Language Pathology	
14470400R	Audiology	
14470400R	Speech-Language Pathology	
9214642	Audiology	
9214642	Speech-Language Pathology	
8102781	Gynecology	
8102781	Obstetrics	
9440304	Nutritional Sciences	
101241430	Neoplasms	
101583622	Ophthalmology	
8708538	Public Health	
101506757	Psychiatry	
9417466	Medicine	
9503417	Cardiology	
9503417	Pulmonary Medicine	
9503417	Vascular Diseases	
9318734	Dentistry	
100942132	Reproductive Medicine	
100942132	Urology	
101710889	Anesthesiology	
101506753	Diagnostic Imaging	
101506753	General Surgery	
7802571	Communicable Diseases	
101517820	Psychiatry	
8900600	General Surgery	
101321326	Medicine	
101321326	Nursing	
8402034	Allergy and Immunology	
101130625	Neoplasms	
101557706	Tropical Medicine	
101533720	Tropical Medicine	
0315615	History of Medicine	
101507115	Chemistry	
101507115	Neurology	
9880184	Nursing	
8607450	Nursing	
101151468	Chemistry Techniques, Analytical	
101151468	Pharmacology	
9431219	Psychology	
100901776	Nursing	
