NlmUniqueID	Title	MedlineTA	Country	Place	Publisher	PublicationFirstYear	PublicationEndYear	Frequency	ISSN-Electronic	ISSN-Print	ISSN-Linking	Language	TitleContinuationYN	IndexingStartDate	CurrentlyIndexedYN	IndexOnlineYN	IndexingSubset	IndexingSelectedURL	ReportedMedlineYN	ISSN	sherpa_oa	embargo	sherpa_oa_green	additional_oa_fee	sherpa_oa_hybrid	title_sherpa	issne_sherpa	issnp_sherpa	url	publisher_id	publisher_country	publisher_type	publisher_url	publisher_name	sherpa_id	sherpa_uri	ISSN_old_x	DOAJ_pissn	ISSN_old_y	DOAJ_title	DOAJ_eissn	DOAJ_Seal	DOAJ_date	DOAJ_year	DOAJ	year_founded	year_reverse_flipped	journal_location	society_affiliation	other_sci_affiliation	flipped_journal_name	post_flip_publisher	flipped_access_model	apc_pre	apc_post	apc_now	discipline	flipped_oa	flipped_born_oa	flipped_embargo	Reverse_Flip	not_oa_not_hybrid
101603877	Primary dental journal	Prim Dent J	United States	[Thousand Oaks, CA]	Sage Publications	2012		Quarterly	2050-1692	2050-1684	2050-1684	eng	Y	2012.0	Y	N	D		Y	2050-1692																																										yes
0140673	Problemy ėndokrinologii	Probl Endokrinol (Mosk)	Russia (Federation)	Moskva	Media Sfera	1967		Bimonthly	2308-1430	0375-9660	0375-9660	rus	N	1967.0	Y	Y	IM	https://probl-endojournals.ru/probl/	Y	2308-1430																																										yes
101560511	Problemy radiat︠s︡iĭnoï medyt︠s︡yny ta radiobiolohiï	Probl Radiac Med Radiobiol	Ukraine	Kyïv	Naukovyĭ t︠s︡entr radiat︠s︡iĭnoï medyt︠s︡yny AMN Ukraïny	200u		Annual	2313-4607	2304-8336	2304-8336	eng	N	2014.0	Y	Y	IM	http://radiationproblems.org.ua/home.html	Y	2313-4607																																										yes
101270373	Problemy sot︠s︡ialʹnoĭ gigieny, zdravookhranenii︠a︡ i istorii medit︠s︡iny	Probl Sotsialnoi Gig Zdravookhranenniiai Istor Med	Russia (Federation)	Moskva	Medit︠s︡ina	1999		Bimonthly	2412-2106	0869-866X	0869-866X	rus	Y	1999.0	Y	N	IM		Y	2412-2106																																										yes
9318162	Proceedings of the Japan Academy. Series B, Physical and biological sciences	Proc Jpn Acad Ser B Phys Biol Sci	Japan	Ueno Park, Tokyo	Japan Academy	1977		Ten no. a year	1349-2896	0386-2208	0386-2208	eng	N	2008.0	Y	Y	IM	http://www.jstage.jst.go.jp/browse/pjab	Y	1349-2896																																										yes
0244135	Professioni infermieristiche	Prof Inferm	Italy	Roma	Consociazione Nazionale delle Associazioni Infermiere/i	1970		Quarterly		0033-0205	0033-0205	ita	N	1970.0	Y	Y	N	http://www.profinf.net/pro3/index.php/IN/index	Y	0033-0205																																										yes
101197857	Profiles of drug substances, excipients, and related methodology	Profiles Drug Subst Excip Relat Methodol	Netherlands	Amsterdam ;	Elsevier Academic Press	2003		Annual		1871-5125	1871-5125	eng	N	2012.0	Y	N	IM		Y	1871-5125																																										yes
0376441	Progress in brain research	Prog Brain Res	Netherlands	Amsterdam	Elsevier	1963		Irregular	1875-7855	0079-6123	0079-6123	eng	N	1965.0	Y	Y	IM	http://www.sciencedirect.com/science/bookseries/00796123	Y	1875-7855																																										yes
101605200	Progress in the chemistry of organic natural products	Prog Chem Org Nat Prod	Austria	Wien	Springer	2011		Irregular		2191-7043	0071-7886	eng	Y	2011.0	Y	N	IM		Y	0071-7886																																										yes
0376452	Progress in medicinal chemistry	Prog Med Chem	Netherlands	Amsterdam	Elsevier	1961		Annual		0079-6468	0079-6468	eng	N	1965.0	Y	Y	IM	https://www.sciencedirect.com/science/bookseries/00796468	Y	0079-6468																																										yes
101498165	Progress in molecular biology and translational science	Prog Mol Biol Transl Sci	Netherlands	Amsterdam ;	Elsevier/AP	2008			1878-0814	1877-1173	1877-1173	eng	Y	2008.0	Y	Y	IM	http://www.sciencedirect.com/science/bookseries/18771173	Y	1878-0814																																										yes
0233223	Progress in molecular and subcellular biology	Prog Mol Subcell Biol	United States	New York	Springer-Verlag.	1969		Irregular		0079-6484	0079-6484	eng	N	1994.0	Y	N	IM		Y	0079-6484																																										yes
0076033	Progress in neurological surgery	Prog Neurol Surg	Switzerland	Basel	Karger	1966		Irrregular	1662-3924	0079-6492	0079-6492	eng	N	2006.0	Y	Y	IM	http://www.karger.com/prnes	Y	1662-3924																																										yes
101630076	Progress in tumor research	Prog Tumor Res	Switzerland	Basel	Karger	2014			2296-1887	2296-1895	2296-1887	eng	Y	2014.0	Y	Y	IM	http://www.karger.com/BookSeries/Home/223946	Y	2296-1887																																										yes
0413725	Przegla̧d epidemiologiczny	Przegl Epidemiol	Poland	Warszawa	Narodowy Instytut Zdrowia Publicznego--Państwowy Zakład Higieny	1947		Quarterly		0033-2100	0033-2100	eng	N	1965.0	Y	Y	IM	http://www.przeglepidemiol.pzh.gov.pl/	Y	0033-2100																																										yes
9424753	Psychiatria Danubina	Psychiatr Danub	Croatia	Zagreb	Facultas Universitatis [i.e. Facultas Medica Universitatis] Studiorum Zagrabiensis in cooperation with WHO Collaborating Centre for Research and Training in Mental Health--KBC Zagreb, on behalf of the Danube Symposion of Psychiatry	1989		Quarterly		0353-5053	0353-5053	eng	N	2005.0	Y	N	IM		Y	0353-5053																																										yes
9426825	Psychiatria Hungarica : A Magyar Pszichiátriai Társaság tudományos folyóirata	Psychiatr Hung	Hungary	Budapest	Magyar Pszichiátriai Társaság	1986		Quarterly		0237-7896	0237-7896	hun	N	2005.0	Y	N	IM		Y	0237-7896																																										yes
101534363	Psychiatrikē = Psychiatriki	Psychiatriki	Greece	Athēna	Hellēnikē Psychiatrikē Hetaireia	1990		Quarterly		1105-2333	1105-2333	gre	N	2011.0	Y	Y	IM	http://www.psych.gr/index.php?option=com_content&view=article&id=56&Itemid=62&lang=en	Y	1105-2333																																										yes
0401156	Psychoanalytic review	Psychoanal Rev	United States	New York, NY	Guilford Press	1963		Bimonthly,	1943-3301	0033-2836	0033-2836	eng	N	1965.0	Y	Y	IM	http://guilfordjournals.com/loi/prev	Y	1943-3301																																										yes
101580621	Psychodynamic psychiatry	Psychodyn Psychiatry	United States	New York, NY	Guilford Press	2012		Quarterly	2162-2604	2162-2590	2162-2590	eng	Y	2012.0	Y	Y	IM	http://guilfordjournals.com/loi/jaap	Y	2162-2604																																										yes
0101123	Psychopharmacology bulletin	Psychopharmacol Bull	United States	Redondo Beach, CA	MedWorks Media	1966		Quarterly	2472-2448	0048-5764	0048-5764	eng	N	1965.0	Y	Y	IM	https://medworksmedia.com/journals/psychopharmacology-bulletin/	Y	2472-2448																																										yes
0342677	Quintessence international (Berlin, Germany : 1985)	Quintessence Int	Germany	[Berlin	Quintessenz Verlags-GmbH	1985			1936-7163	0033-6572	0033-6572	eng	Y	1985.0	Y	Y	D	http://www.quintpub.com/journals/journals.php3	Y	1936-7163																																										yes
101605827	Rhode Island medical journal (2013)	R I Med J (2013)	United States	Providence, RI	Rhode Island Medical Society	2013		Monthly	2327-2228	0363-7913	0363-7913	eng	Y	2013.0	Y	Y	IM	http://www.rimed.org/rimedicaljournal-archives.asp	Y	2327-2228																																										yes
0401245	Radiation research	Radiat Res	United States	Bozeman, MT	Radiation Research Society	1954		Monthly	1938-5404	0033-7587	0033-7587	eng	N	1965.0	Y	Y	IM	http://www.bioone.org/loi/rare	Y	1938-5404																																										yes
101765309	Radiology. Imaging cancer	Radiol Imaging Cancer	United States	Oak Brook, IL	Radiological Society of North America, Inc.	2019		Bimonthly	2638-616X		2638-616X	eng	N	2019.0	Y	Y	IM	https://pubs.rsna.org/journal/imaging-cancer	Y	2638-616X																																										yes
0401256	Radiologic technology	Radiol Technol	United States	Albuquerque Nm	American Society Of Radiologic Technologists	1963		Bimonthly	1943-5657	0033-8397	0033-8397	eng	N	1965.0	Y	Y	IM	http://www.radiologictechnology.org/archive/	Y	1943-5657																																										yes
101526178	Recent patents on food, nutrition & agriculture	Recent Pat Food Nutr Agric	United Arab Emirates	Sharjah	Bentham Science Publishers	2009		Two issues yearly,	1876-1429	2212-7984	1876-1429	eng	N	2009.0	Y	Y	IM	http://www.eurekaselect.com/682/journal/recent-patents-food-nutrition-amp-agriculture	Y	1876-1429																																										yes
0044671	Recent results in cancer research. Fortschritte der Krebsforschung. Progrès dans les recherches sur le cancer	Recent Results Cancer Res	Germany	Berlin	Springer Verlag	1965		Irregular		0080-0015	0080-0015	eng	N	1970.0	Y	N	IM		Y	0080-0015																																										yes
0401271	Recenti progressi in medicina	Recenti Prog Med	Italy	Roma	Il Pensiero Scientifico Editore	1946		Monthly	2038-1840	0034-1193	0034-1193	ita	N	1965.0	Y	Y	IM	http://www.recentiprogressi.it/	Y	2038-1840																																										yes
9715370	Recherche en soins infirmiers	Rech Soins Infirm	France	Lyon	Mallet Conseil	1985		Quarterly		0297-2964	0297-2964	fre	N	1996.0	Y	N	N		Y	0297-2964																																										yes
101157309	Report on carcinogens : carcinogen profiles	Rep Carcinog	United States	Durham, N.C.	National Institute of Environmental Health Sciences, [2000-	2000		Biennial	1551-8280	1551-8272	1551-8272	eng	N	2002.0	Y	Y	IM	http://ntp.niehs.nih.gov/go/36173	Y	1551-8280																																										yes
8812230	Research report (Health Effects Institute)	Res Rep Health Eff Inst	United States	Cambridge, MA	Health Effects Institute	1985		Irregular	2688-6855	1041-5505	1041-5505	eng	N	1985.0	Y	N	IM	https://www.healtheffects.org/publications/research-reports	Y	2688-6855																																										yes
7510357	Respiratory care	Respir Care	United States	Dallas, TX	Daedalus Enterprises for the American Association for Respiratory Therapy	1971		Monthly,	1943-3654	0020-1324	0020-1324	eng	N	2000.0	Y	Y	IM	http://rc.rcjournal.com/content/by/year	Y	1943-3654																																										yes
101746324	Respiratory medicine and research	Respir Med Res	France	[Issy-les-Moulineaux]	Elsevier Masson SAS	2019			2590-0412		2590-0412	eng	Y	2019.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/07618417	Y	2590-0412																																										yes
0173555	Results and problems in cell differentiation	Results Probl Cell Differ	Germany	Berlin, New York	Springer-Verlag.	1968		Irregular	1861-0412	0080-1844	0080-1844	eng	N	1972.0	Y	N	IM		Y	1861-0412																																										yes
9308586	Revista da Associação Médica Brasileira (1992)	Rev Assoc Med Bras (1992)	Brazil	São Paulo	Associação Médica Brasileira	1992		Quarterly,	1806-9282	0104-4230	0104-4230	por	Y	1992.0	Y	Y	IM	http://www.scielo.br/scielo.php?script=sci_issues&pid=0104-4230&lng=en&nrm=iso	Y	1806-9282																																										yes
9305754	Revista chilena de infectología : órgano oficial de la Sociedad Chilena de Infectología	Rev Chilena Infectol	Chile	Santiago, Chile	Publicaciones Técnicas Mediterráneo, Ltda.	1984		Four no. a year	0717-6341	0716-1018	0716-1018	spa	N	2005.0	Y	Y	IM	http://www.scielo.cl/scielo.php?script=sci_serial&pid=0716-1018&lng=en&nrm=iso	Y	0717-6341																																										yes
101227575	The review of diabetic studies : RDS	Rev Diabet Stud	Singapore	[Singapore]	JCF Corp and the Society for Biomedical Diabetes Research/Lab & Life Press	2004		Quarterly	1614-0575	1613-6071	1613-6071	eng	N	2010.0	Y	Y	IM	https://www.soc-bdr.org/content/rds/archive/index_en.html	Y	1614-0575																																										yes
8703602	Reviews of environmental contamination and toxicology	Rev Environ Contam Toxicol	United States	New York	Springer-Verlag	1987		Irregular		0179-5953	0179-5953	eng	N	1987.0	Y	N	IM		Y	0179-5953																																										yes
7608039	Revue d'épidémiologie et de santé publique	Rev Epidemiol Sante Publique	France	Paris, New York	Masson.	1976		Bimonthly		0398-7620	0398-7620	eng	N	1976.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/03987620	Y	0398-7620																																										yes
0242726	Revista da Escola de Enfermagem da U S P	Rev Esc Enferm USP	Brazil	São Paulo, SP	Universidade de São Paulo, Escola de Enfermagem	1967		Six no. a year,	1980-220X	0080-6234	0080-6234	por	N	1967.0	Y	Y	N	http://www.scielo.br/reeusp	Y	1980-220X																																										yes
101778596	Revista española de cirugía ortopédica y traumatología	Rev Esp Cir Ortop Traumatol (Engl Ed)	Spain	Barcelona		2008		Bimonthly	2173-576X		2173-576X	spa	N	2018.0	Y	Y	IM	https://www.sciencedirect.com/journal/revista-espanola-de-cirugia-ortopedica-y-traumatologia-english-edition	Y	2173-576X																																										yes
9108821	Revista española de quimioterapia : publicación oficial de la Sociedad Española de Quimioterapia	Rev Esp Quimioter	Spain	[Barcelona]	Sociedad Española de Quimioterapia	1988		Bimonthly,	1988-9518	0214-3429	0214-3429	eng	N	1998.0	Y	Y	IM	http://www.seq.es/index.php?option=com_content&task=section&id=4&Itemid=119	Y	1988-9518																																										yes
9600212	Revista española de salud pública	Rev Esp Salud Publica	Spain	[Madrid]	Ministerio de Sanidad y Consumo	1995		Continuously updated.	2173-9110	1135-5727	1135-5727	spa	Y	1995.0	Y	Y	IM	http://www.mscbs.gob.es/biblioPublic/publicaciones/recursos_propios/resp/home.htm	Y	2173-9110																																										yes
9108294	Revista de gastroenterología del Perú : órgano oficial de la Sociedad de Gastroenterología del Perú	Rev Gastroenterol Peru	Peru	Lima	Sociedad De Gastroenterologia Del Peru	1981		Quarterly,	1609-722X	1022-5129	1022-5129	spa	N	1989.0	Y	Y	IM	http://www.scielo.org.pe/scielo.php?script=sci_issues&pid=1022-5129&lng=en&nrm=iso	Y	1609-722X																																										yes
7507484	Revista do Instituto de Medicina Tropical de São Paulo	Rev Inst Med Trop Sao Paulo	Brazil	Sao Paulo	Universidade de São Paulo, Instituto de Medicina Tropical de São Paulo	1959		Bimonthly	1678-9946	0036-4665	0036-4665	eng	N	1965.0	Y	Y	IM	http://www.scielo.br/scielo.php?script=sci_serial&pid=0036-4665&lng=en&nrm=iso	Y	1678-9946																																										yes
0404312	Revista médica de Chile	Rev Med Chil	Chile	Santiago	Sociedad Médica de Santiago	1872		Monthly	0717-6163	0034-9887	0034-9887	spa	N	1965.0	Y	Y	IM	http://www.scielo.cl/scielo.php?script=sci_issues&pid=0034-9887&lng=en&nrm=iso	Y	0717-6163																																										yes
101243727	Revista médica del Instituto Mexicano del Seguro Social	Rev Med Inst Mex Seguro Soc	Mexico	México, D.F.	Coordinación de Educación en Salud, División de Innovación Educativa	1983		Bimonthly	2448-5667	0443-5117	0443-5117	spa	N	2005.0	Y	Y	IM	http://new.medigraphic.com/cgi-bin/publicaciones.cgi?IDREVISTA=46&NOMBRE=Revista	Y	2448-5667																																										yes
8101383	La Revue de médecine interne	Rev Med Interne	France	Paris	Elsevier	1980		Twelve no. a year	1768-3122	0248-8663	0248-8663	fre	N	1980.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/02488663	Y	1768-3122																																										yes
0404317	Revue médicale de Liège	Rev Med Liege	Belgium	Liege	Hopital De Baviere	1946		Monthly		0370-629X	0370-629X	fre	N	1965.0	Y	N	IM		Y	0370-629X																																										yes
101219148	Revue médicale suisse	Rev Med Suisse	Switzerland	Genève	Médecine et Hygiène	2005		Weekly (46 issues per year)		1660-9379	1660-9379	fre	Y	2005.0	Y	N	IM		Y	1660-9379																																										yes
7706841	Revista de neurologia	Rev Neurol	Spain	Barcelona	Revista De Neurologia	1972		Monthly	1576-6578	0210-0010	0210-0010	spa	N	1995.0	Y	Y	IM	http://www.revneurol.com/sec/indice.php	Y	1576-6578																																										yes
0434624	Reviews of physiology, biochemistry and pharmacology	Rev Physiol Biochem Pharmacol	Germany	Berlin, New York	Springer-Verlag.	1974		Irregular		0303-4240	0303-4240	eng	N	1974.0	Y	N	IM		Y	0303-4240																																										yes
101154446	Revista portuguesa de cirurgia cardio-torácica e vascular : órgão oficial da Sociedade Portuguesa de Cirurgia Cardio-Torácica e Vascular	Rev Port Cir Cardiotorac Vasc	Portugal	Lisboa	Sociedade Portuguesa de Cirurgia Cardio-Torácica e Vascular	1992		Quarterly		0873-7215	0873-7215	por	N	2003.0	Y	N	IM		Y	0873-7215																																										yes
0404334	La Revue du praticien	Rev Prat	France	Paris	J.-B. Baillière.	1951		60 no. per year	2101-017X	0035-2640	0035-2640	fre	N	1972.0	Y	Y	IM	http://www.larevuedupraticien.fr/sommaire	Y	2101-017X																																										yes
101744920	Revista de psiquiatria y salud mental	Rev Psiquiatr Salud Ment (Engl Ed)	Spain	[Barcelona?]	Elsevier España	2008		Quarterly	2173-5050		2173-5050	eng	N	2018.0	Y	Y	IM	https://www.elsevier.es/en-revista-revista-psiquiatria-salud-mental-486	Y	2173-5050																																										yes
0347242	Rhinology	Rhinology	Netherlands	Leiden	International Rhinologic Society	1970		Quarterly	1996-8604	0300-0729	0300-0729	eng	N	1975.0	Y	N	IM		Y	1996-8604																																										yes
9419185	Rinshō Biseibutsu Jinsoku Shindan Kenkyūkai shi = JARMAM : Journal of the Association for Rapid Method and Automation in Microbiology	Rinsho Biseibutshu Jinsoku Shindan Kenkyukai Shi	Japan	Gifu-Shi	Rinsho Biseibutsu Jinsoku Shindan Kenkyukai	1988		Semiannual		0915-1753	0915-1753	jpn	N	1999.0	Y	N	IM		Y	0915-1753																																										yes
2984782R	[Rinshō ketsueki] The Japanese journal of clinical hematology	Rinsho Ketsueki	Japan	Tokyo	Japan Society Of Clinical Hematology	1960		Monthly	1882-0824	0485-1439	0485-1439	jpn	N	1972.0	Y	N	IM		Y	1882-0824																																										yes
0417466	Rinshō shinkeigaku = Clinical neurology	Rinsho Shinkeigaku	Japan	Tōkyō	Nihon Shinkei Gakkai	1960		Monthly	1882-0654	0009-918X	0009-918X	jpn	N	1972.0	Y	Y	IM	http://www.jstage.jst.go.jp/browse/clinicalneurol/	Y	1882-0654																																										yes
0425672	Rivista di psichiatria	Riv Psichiatr	Italy	Roma	Il Pensiero Scientifico Editore	196u		Bimonthly	2038-2502	0035-6484	0035-6484	ita	N	2009.0	Y	Y	IM	http://www.rivistadipsichiatria.it/	Y	2038-2502																																										yes
9112454	Romanian journal of morphology and embryology = Revue roumaine de morphologie et embryologie	Rom J Morphol Embryol	Romania	Bucuresti, România	Editura Academiei Române	1990		Quarterly	2066-8279	1220-0522	1220-0522	eng	N	1990.0	Y	Y	IM	http://www.rjme.ro/archive/	Y	2066-8279																																										yes
101677459	Romanian journal of ophthalmology	Rom J Ophthalmol	Romania	Bucharest, Romania	Romanian Society of Ophthalmology	2015			2501-2533	2457-4325	2457-4325	eng	Y	2015.0	Y	Y	IM	https://www.ncbi.nlm.nih.gov/pmc/journals/3305/	Y	2501-2533																																										yes
9815441	Rozhledy v chirurgii : měsíčník Československé chirurgické společnosti	Rozhl Chir	Czech Republic	Praha	Chirurgie - Servis o.s.	1938		Monthly	1805-4579	0035-9351	0035-9351	cze	N	1965.0	Y	N	IM		Y	1805-4579																																										yes
2984854R	South African journal of surgery. Suid-Afrikaanse tydskrif vir chirurgie	S Afr J Surg	South Africa	Centurion, South Africa	Medpharm Publications	1963		Four no. a year	2078-5151	0038-2361	0038-2361	eng	N	1965.0	Y	Y	IM	https://journals.co.za/content/journal/m_sajs/browse?page=previous-issues	Y	2078-5151																																										yes
101265265	South Dakota medicine : the journal of the South Dakota State Medical Association	S D Med	United States	[Sioux Falls, SD]	South Dakota State Medical Association	2006		Monthly		0038-3317	0038-3317	eng	Y	2006.0	Y	N	IM		Y	0038-3317																																										yes
0404371	Salud pública de México	Salud Publica Mex	Mexico	Mexico	Instituto Nacional de Salud Pública	1959		Bimonthly	1606-7916	0036-3634	0036-3634	eng	N	1966.0	Y	Y	IM	http://saludpublica.mx/index.php/spm/issue/archive	Y	1606-7916																																										yes
9507473	Sangyō eiseigaku zasshi = Journal of occupational health	Sangyo Eiseigaku Zasshi	Japan	Tōkyō	Nihon Sangyō Eisei Gakkai	1995		Bimonthly	1349-533X	1341-0725	1341-0725	jpn	Y	1995.0	Y	Y	IM	http://www.jstage.jst.go.jp/browse/sangyoeisei/	Y	1349-533X																																										yes
9424773	Santé mentale au Québec	Sante Ment Que	Canada	Montréal	Communauté et santé mentale	1976		Semiannual	1708-3923	0383-6320	0383-6320	fre	N	2004.0	Y	Y	IM	http://www.erudit.org/revue/smq	Y	1708-3923																																										yes
9216153	Santé publique (Vandoeuvre-lès-Nancy, France)	Sante Publique	France	Vandoeuvre-lès-Nancy	SFSP ; Rennes : ENSP	1988		Bimonthly,	2104-3841	0995-3914	0995-3914	fre	N	1997.0	Y	N	IM		Y	2104-3841																																										yes
7909441	Saudi medical journal	Saudi Med J	Saudi Arabia	Riyadh	Medical Services Department, Saudi Arabian Armed Forces, Ministry Of Defence And Aviation	1979		Monthly		0379-5284	0379-5284	eng	N	2000.0	Y	Y	IM	https://preview.ncbi.nlm.nih.gov/pmc/journals/2699/	Y	0379-5284																																										yes
9711058	Scandinavian cardiovascular journal. Supplement	Scand Cardiovasc J Suppl	England	Basingstoke, Hampshire, U.K.	Taylor & Francis	1997		Irregular	1651-2510	1401-7458	1401-7458	eng	Y	1997.0	Y	Y	IM	http://www.tandfonline.com/loi/icdv20	Y	1651-2510																																										yes
2984789R	Scandinavian journal of clinical and laboratory investigation. Supplementum	Scand J Clin Lab Invest Suppl	Norway	Abingdon, Oxford	Taylor & Francis	1951		Irregular	2166-1030	0085-591X	0085-591X	eng	N	1965.0	Y	Y	IM	http://www.tandfonline.com/loi/iclb20	Y	2166-1030																																										yes
0437034	Scandinavian journal of gastroenterology. Supplement	Scand J Gastroenterol Suppl	England	London	Informa Healthcare	1968			1751-1895	0085-5928	0085-5928	eng	N	1971.0	Y	Y	IM	http://www.tandfonline.com/loi/igas20	Y	1751-1895																																										yes
0400360	Scandinavian journal of rheumatology. Supplement	Scand J Rheumatol Suppl	Norway	Oslo	Steinviks Bokforlag	1973		Irregular	1502-7740	0301-3847	0301-3847	eng	N	1973.0	Y	Y	IM	http://www.tandfonline.com/loi/irhe20	Y	1502-7740																																										yes
0424247	Schweizer Archiv für Tierheilkunde	Schweiz Arch Tierheilkd	Switzerland	Bern	Gesellschaft Schweizer Tierärztinnen und Tierärzte	1859		Eleven no. a year,	1664-2848	0036-7281	0036-7281	ger	N	1965.0	Y	Y	IM	http://www.gstsvs.ch/fr/sat/archives/2016.html?tx_igiplogin_pi2%5Bipauthfail%5D=1	Y	1664-2848																																										yes
0404400	Scientific American	Sci Am	United States	New York, NY	Scientific American	1845		Monthly		0036-8733	0036-8733	eng	N	1965.0	Y	Y	IM	http://www.nature.com/scientificamerican/index.html	Y	0036-8733																																										yes
9424804	Se pu = Chinese journal of chromatography	Se Pu	China	Dalian Shi	Hua xue za zhi she	1984		Bimonthly		1000-8713	1000-8713	chi	N	1997.0	Y	Y	IM		Y	1000-8713																																										yes
101090220	Shanghai kou qiang yi xue = Shanghai journal of stomatology	Shanghai Kou Qiang Yi Xue	China	Shanghai	School of Stomatology, Shanghai Jiao Tong University	1992		Quarterly		1006-7248	1006-7248	chi	N	2003.0	Y	N	IM		Y	1006-7248																																										yes
20730130R	Sheng li xue bao : [Acta physiologica Sinica]	Sheng Li Xue Bao	China	Beijing	Science Press	1953		Bimonthly		0371-0874	0371-0874	chi	N	1965.0	Y	Y	IM	http://www.actaps.com.cn/archive_en.php	Y	0371-0874																																										yes
9426463	Sheng wu gong cheng xue bao = Chinese journal of biotechnology	Sheng Wu Gong Cheng Xue Bao	China	Beijing	Ke xue chu ban she	1985		Quarterly	1872-2075	1000-3061	1000-3061	chi	N	2000.0	Y	Y	IM		Y	1872-2075																																										yes
9426398	Sheng wu yi xue gong cheng xue za zhi = Journal of biomedical engineering = Shengwu yixue gongchengxue zazhi	Sheng Wu Yi Xue Gong Cheng Xue Za Zhi	China	Chengdu	Sichuan Sheng sheng wu yi xue gong cheng xue hui	1984		Quarterly		1001-5515	1001-5515	chi	N	1997.0	Y	N	IM		Y	1001-5515																																										yes
0142214	Shokuhin eiseigaku zasshi. Journal of the Food Hygienic Society of Japan	Shokuhin Eiseigaku Zasshi	Japan	Tokyo	Food Hygienic Society	1960		Bimonthly	1882-1006	0015-6426	0015-6426	jpn	N	2001.0	Y	N	IM		Y	1882-1006																																										yes
101162609	Sichuan da xue xue bao. Yi xue ban = Journal of Sichuan University. Medical science edition	Sichuan Da Xue Xue Bao Yi Xue Ban	China	Chengdu Shi	Sichuan da xue xue bao (yi xue ban) bian ji bu	2003		Quarterly		1672-173X	1672-173X	chi	Y	2003.0	Y	N	IM		Y	1672-173X																																										yes
0404516	Singapore medical journal	Singapore Med J	Singapore	Singapore	Singapore Medical Assn.	1960		12  no. a year,		0037-5675	0037-5675	eng	N	1965.0	Y	Y	IM	http://www.smj.org.sg/all-issues-0	Y	0037-5675																																										yes
9891441	Skin therapy letter	Skin Therapy Lett	Canada	Vancouver, British Columbia, Canada	International Skin Therapy Newsletter, Inc.	1995		10 no. a year,		1201-5989	1201-5989	eng	N	1999.0	Y	Y	IM	http://www.skintherapyletter.com/	Y	1201-5989																																										yes
101168327	Skinmed	Skinmed	United States	Sea Bright, NJ	Pulse Marketing & Communications	2002		Bimonthly	1751-7125	1540-9740	1540-9740	eng	N	2002.0	Y	Y	IM	http://www.skinmedjournal.com/	Y	1751-7125																																										yes
20910580R	Soins; la revue de référence infirmière	Soins	France	Paris	Masson.	1956		Ten no. a year		0038-0814	0038-0814	fre	N	1966.0	Y	N	N		Y	0038-0814																																										yes
9601665	Soudní lékarství	Soud Lek	Czech Republic	Praha	Státní zdravotnické nakladatelství	1956		Quarterly		0371-1854	0371-1854	cze	N	1975.0	Y	N	IM		Y	0371-1854																																										yes
0404522	Southern medical journal	South Med J	United States	Birmingham, AL	Southern Medical Association	1908		Monthly	1541-8243	0038-4348	0038-4348	eng	N	1965.0	Y	Y	IM	https://ovidsp.ovid.com/ovidweb.cgi?T=JS&NEWS=n&CSC=Y&PAGE=toc&D=yrovft&AN=00007611-000000000-00000	Y	1541-8243																																										yes
101604515	Sovremennye tekhnologii v medit︠s︡ine	Sovrem Tekhnologii Med	Russia (Federation)	Nizhniĭ Novgorod	Nizhegorodskai︠a︡ gosudarstvennai︠a︡ medit︠s︡inskai︠a︡ akademii︠a︡	2009		Four no. a year	2309-995X	2076-4243	2076-4243	rus	N	2021.0	Y	Y	IM	http://www.stm-journal.ru/en/numbers/	Y	2309-995X																																										yes
101737969	The Senior care pharmacist	Sr Care Pharm	United States	Alexandria, VA	American Society of Consultant Pharmacists	2019		Ten issues yearly	2639-9644	2639-9636	2639-9636	eng	Y	2019.0	Y	N	IM	https://www.ingentaconnect.com/content/ascp/tscp	Y	2639-9644																																										yes
101133951	Stapp car crash journal	Stapp Car Crash J	United States	Warrendale, PA	Society of Automotive Engineers	2000		Annual		1532-8546	1532-8546	eng	N	2006.0	Y	N	IM		Y	1532-8546																																										yes
0412072	Stomatologii︠a︡	Stomatologiia (Mosk)	Russia (Federation)	Moskva	RIA Media Sphera	1937		Bimonthly,	2309-5318	0039-1735	0039-1735	rus	N	1965.0	Y	N	IM		Y	2309-5318																																										yes
101248498	Stomatologija	Stomatologija	Lithuania	Kaunas, Lithuania	Aušra	1999		Quarterly	1822-301X	1392-8589	1392-8589	eng	N	2005.0	Y	Y	IM	http://www.sbdmj.com/	Y	1822-301X																																										yes
9214582	Studies in health technology and informatics	Stud Health Technol Inform	Netherlands	Amsterdam ; Washington, DC	IOS Press	1991		Irregular	1879-8365	0926-9630	0926-9630	eng	N	1991.0	Y	Y	T	http://www.ebooks.iospress.nl/bookseries/studies-in-health-technology-and-informatics	Y	1879-8365																																										yes
0316571	Sub-cellular biochemistry	Subcell Biochem	United States	New York	Springer	1971		Irregular,		0306-0225	0306-0225	eng	N	1973.0	Y	N	IM		Y	0306-0225																																										yes
0404546	Sudebno-meditsinskaia ekspertiza	Sud Med Ekspert	Russia (Federation)	Moskva	Media Sfera	1958		Bimonthly,	2309-5326	0039-4521	0039-4521	rus	N	1965.0	Y	N	IM		Y	2309-5326																																										yes
